Index,Time,RON_Loss,S,RON,Liu,BaoHeTing,S-ZORB.TE_5002.DACA,S-ZORB.PT_7107B.DACA,S-ZORB.FT_5201.PV,S-ZORB.SIS_TE_2802,S-ZORB.FC_5001.DACA,XiTing,S-ZORB.TE_3112.DACA,S-ZORB.TE_2608.DACA,S-ZORB.CAL.SPEED.PV,S-ZORB.TC_3102.DACA,S-ZORB.TE_5201.DACA,MiDu,S-ZORB.FT_1003.PV,S-ZORB.FT_9002.DACA,S-ZORB.LC_2601.DACA,FangTing,S-ZORB.PT_1501.PV,S-ZORB.PC_2401B.DACA,S-ZORB.PC_6001.PV,Xiu,S-ZORB.FC_1203.PV,S-ZORB.FC_5103.DACA,S-ZORB.PDC_2702.DACA,S-ZORB.TE_5006.DACA,S-ZORB.PT_7503B.DACA,S-ZORB.TE_1106.DACA.PV,S-ZORB.TXE_3201A.DACA
222.0000000000,8.0000000000,0.9139096065,4.5875737709,90.5000000000,261.8571428571,53.9000000000,142.2015373440,3.3298282981,75.8822344454,336.6153073555,2387.0266975919,22.3000000000,133.2301985782,341.1343908287,3.8471904314,265.3490129401,35.8848872551,721.9000000000,50.7408973974,605.4438557187,66.3188576134,23.8000000000,0.6012182362,1.9779413462,-0.1419513528,55.2600000000,7.0443009091,12183.4069359274,22.2571658517,102.1934667595,0.2050463943,147.2312535797,365.5148194502
223.0000000000,110.0000000000,0.9529780630,4.9001764881,90.1000000000,194.1428571429,55.8000000000,135.0582775303,1.1503184413,62.7077965021,304.1947004949,3587.9781495757,24.0000000000,124.9322247016,158.0745997793,6.4893097334,225.6617196183,96.0810094874,729.5000000000,63.5591984785,611.3150731332,81.4709447019,20.2000000000,2.2288688064,1.0944282970,-0.1258735770,56.9000000000,12.0608296003,17306.2939714851,33.7540883892,124.3405398774,1.3569235601,19.1396612024,492.6270442663
224.0000000000,0.0000000000,0.9236028198,4.5213705800,90.4000000000,194.1428571429,55.8000000000,150.0000000000,3.2188140500,136.3997793177,350.0000000000,1150.6445752619,24.0000000000,75.1165570703,500.0000000000,5.9785582338,183.6559920774,30.0000000000,729.5000000000,56.5076562500,403.0200676573,63.7715210778,20.2000000000,1.6232750750,0.6983782355,-0.1989641935,56.9000000000,7.3364553746,5846.8792700801,33.4890710174,100.0000000000,0.0367850827,159.7737050000,485.1820836218
225.0000000000,2.0000000000,0.8412169926,4.5340081881,90.4000000000,194.1428571429,55.8000000000,145.4959801630,3.2229554500,147.3342300627,350.0000000000,1154.9378087983,24.0000000000,124.2508926459,500.0000000000,2.9500000000,300.0000000000,30.0000000000,729.5000000000,55.5301585000,650.0000000000,40.0000000000,20.2000000000,1.6166208000,0.6091658001,-0.1844833400,56.9000000000,5.0000000000,4922.1808171824,32.6761178747,150.0000000000,0.0343282138,159.7001275000,435.4765054045
226.0000000000,2.0000000000,0.8953051800,4.8265777728,90.5000000000,194.1428571429,55.8000000000,150.0000000000,3.2177645000,135.5397216469,350.0000000000,1158.6783303921,24.0000000000,80.3477224659,450.3897222863,7.0000000000,161.9010559207,41.7219799737,729.5000000000,56.0341582500,650.0000000000,80.4514843356,20.2000000000,1.5899464750,0.7086734352,-0.1074008336,56.9000000000,11.3250256101,6885.5536770713,38.2460431584,100.0000000000,0.0356217335,160.7555350000,300.0000000000
227.0000000000,1.0000000000,0.9069134552,4.0558859301,90.5000000000,181.0000000000,59.0000000000,150.0000000000,3.2184089000,142.8413160374,350.0000000000,500.0000000000,19.7000000000,70.2387397916,465.8671969781,2.9500000000,170.1420175300,48.8411389320,722.0000000000,54.5726507500,337.4035003265,75.7130633347,21.3000000000,1.6164228000,0.6057654794,-0.2000000000,56.6900000000,7.3410115841,6857.9445314566,17.1316759724,150.0000000000,0.0349799610,159.6025575000,464.0877061354
228.0000000000,1.0000000000,0.8786022319,4.7982147078,90.4000000000,181.0000000000,59.0000000000,150.0000000000,3.2211850750,138.1354902591,350.0000000000,811.8062920565,19.7000000000,118.1087469801,323.0885739963,7.0000000000,150.0000000000,30.0000000000,722.0000000000,52.9423145000,643.6712121398,41.9561782354,21.3000000000,1.6215739500,0.7473715720,-0.1867680377,56.6900000000,15.0000000000,4643.1822932924,36.4130835679,150.0000000000,0.0314658688,158.3581200000,550.0000000000
229.0000000000,0.0000000000,0.8955071118,4.3906194398,90.3000000000,181.0000000000,59.0000000000,100.0000000000,3.2208457000,150.5656926957,350.0000000000,933.0312549143,19.7000000000,137.9452102641,482.1139818242,2.9500000000,150.0000000000,43.0132604560,722.0000000000,54.7398362500,576.7382144094,40.0000000000,21.3000000000,1.6158786500,0.6795424713,-0.2000000000,56.6900000000,15.0000000000,6035.4722167906,26.1890935698,100.0000000000,0.0296711558,160.1131825000,501.5819836544
230.0000000000,110.0000000000,0.8649930506,5.0050200072,89.7000000000,284.1428571429,51.5600000000,132.5975400682,0.8313285296,130.6444544453,346.0137381309,2388.3801422079,29.0500000000,70.2470334315,350.9866443573,6.6431005246,164.9222032920,42.9065713880,721.7000000000,33.8700128468,567.0133916729,55.4508688303,19.3900000000,0.2344890212,1.3543107328,-0.0665324664,51.9300000000,8.6019555533,6233.7165415006,35.8469953259,100.9521265434,1.8606996060,0.6303583309,494.2628073616
231.0000000000,0.0000000000,0.8949967405,4.7794846083,90.5000000000,288.1428571429,51.8900000000,100.0000000000,1.4870050250,152.7688604385,350.0000000000,959.6143665047,26.9600000000,89.3481773189,446.6102293332,7.0000000000,300.0000000000,58.7789977776,726.9000000000,54.9259155000,650.0000000000,49.5050278766,21.1500000000,1.5907540750,0.0973717590,-0.2000000000,50.8300000000,9.1292035170,7587.2404044125,22.8221943920,150.0000000000,0.0509548820,156.2290600000,354.1471191730
232.0000000000,0.0000000000,0.8651000052,4.5224101575,90.4000000000,253.4285714286,49.4200000000,138.0634608718,1.3699069000,146.8025385630,350.0000000000,1077.8513319937,26.5000000000,65.0000000000,500.0000000000,5.8614731179,204.6387180195,48.2041179628,723.7000000000,54.9049080000,650.0000000000,52.5452843040,24.0800000000,1.5872128250,0.1799798111,-0.0910213363,50.8300000000,12.0319492201,7426.4685939962,28.9996992131,150.0000000000,0.0522155240,156.1661375000,460.2431142614
233.0000000000,3.0000000000,0.8118458530,4.8133970311,90.3000000000,253.4285714286,49.4200000000,150.0000000000,1.2528087250,155.0000000000,350.0000000000,1053.1413158956,26.5000000000,118.7119331176,282.6015151979,4.4515931080,189.9454923225,56.2369771171,723.7000000000,54.8839007500,558.9599936822,40.0000000000,24.0800000000,1.5836716250,0.1340943464,-0.2000000000,50.8300000000,5.0000000000,7105.8315173335,26.4551131312,100.0000000000,0.0534761660,156.1032125000,550.0000000000
234.0000000000,110.0000000000,0.9270027514,5.0619442702,90.0000000000,253.4285714286,49.4200000000,134.4961864114,1.0268506205,100.0555659609,302.4704740346,2743.8042944668,26.5000000000,110.6008766114,140.7362182773,4.8240897065,293.3883086523,77.6847751524,723.7000000000,50.8618477330,592.2380354317,44.0454801650,24.0800000000,0.9694949239,0.6387365062,-0.0510392293,50.8300000000,14.3442009172,24340.5837926244,11.8430581808,117.4575714725,2.0371119328,132.2684792700,457.2070717441
235.0000000000,110.0000000000,0.8771915225,4.9449954972,90.2000000000,352.2857142857,46.3900000000,136.0157913463,2.8544589577,127.5560138295,254.7341608568,1397.7789924226,31.0500000000,148.9711467915,472.3450882369,4.0148264870,189.3936351424,50.1532236785,729.9000000000,66.6673956765,531.6485847692,48.2749137053,22.5600000000,1.6088943279,0.1180762255,-0.1981838428,48.6500000000,7.2609492876,16059.0435751153,11.4881159478,140.5240127216,0.7081727672,196.0855719907,437.0913599868
236.0000000000,110.0000000000,0.9157544853,5.3675608576,90.2000000000,352.2857142857,46.3900000000,139.5397465813,0.2080032671,149.4026066185,321.0796538125,2714.9331153376,31.0500000000,103.1891931726,110.5093702842,5.0687455736,296.1682124239,74.1410231557,729.9000000000,17.9461502905,398.2417084713,83.4005386330,22.5600000000,0.8684917343,0.8494424974,-0.1636750886,48.6500000000,9.4820854328,4152.8381325115,13.2046169297,124.7357101963,0.7179024441,6.8836780689,315.4961842697
237.0000000000,110.0000000000,0.8542399160,5.2130995353,90.3000000000,352.2857142857,46.3900000000,134.8309142977,2.4908873134,25.7903334775,344.7937129562,646.6206962789,31.0500000000,76.9226360967,332.9788728226,4.1476427701,183.1881203946,96.6044503442,729.9000000000,45.4849256380,591.8739742499,99.0962693980,22.5600000000,1.4153082041,1.3857768008,-0.1650731145,48.6500000000,8.5713256256,10614.1253912069,35.9656259513,125.1428094076,0.6619236708,77.6953182657,545.8079536425
238.0000000000,110.0000000000,0.8214708374,5.3462161191,90.6000000000,343.4285714286,45.7700000000,140.6243808144,0.2771602966,154.9258537335,326.8279477543,974.8334862598,33.7600000000,128.3221207633,146.6536644396,4.9421993774,167.1568027048,34.1414336673,722.6000000000,60.6478967835,582.1767347345,89.2278027000,20.4700000000,2.1354648535,1.8748392637,-0.1712445379,48.6500000000,12.7937586554,24558.2438699377,26.9176219532,124.0752775939,1.5517999520,118.2727294695,337.7308488877
239.0000000000,0.0000000000,0.8732486354,4.8273571983,90.5000000000,343.4285714286,45.7700000000,139.9634296858,0.4331214200,136.9047517423,350.0000000000,1661.5984473403,33.7600000000,65.0000000000,464.2644129341,6.9236857823,230.3998601750,30.0000000000,722.6000000000,54.7368507500,300.0000000000,60.7244220785,20.4700000000,1.5588829250,0.1336814531,-0.2000000000,48.6500000000,12.3688212408,8644.1830281923,15.1893231487,100.0000000000,0.0623006597,155.6627500000,550.0000000000
240.0000000000,110.0000000000,0.8854531561,5.4004967980,90.1000000000,343.4285714286,45.7700000000,146.0427509017,2.9346323520,118.3719925263,281.7977785235,982.2258673927,33.7600000000,123.6376026660,177.4154580562,5.7025957830,154.0326766125,67.4690845747,722.6000000000,18.8541815217,591.9892538449,83.8909163002,20.4700000000,1.9411957888,0.0743095574,-0.1930601463,48.6500000000,8.3607050077,21984.6457025676,10.4127978472,128.9951851963,0.0957255683,199.5681747039,303.6748184914
241.0000000000,110.0000000000,0.9229324339,5.0653581732,90.1000000000,296.7142857143,47.5400000000,147.6073179553,0.2026121350,101.4920843426,330.4092583816,1604.2950434641,30.4000000000,74.5518141446,299.3412128681,3.8623288681,152.2136133226,65.4841233752,733.6000000000,9.4983675179,578.5707398675,82.5731841641,22.0600000000,2.0036745848,1.9916810245,-0.0199106363,47.7950000000,8.8571006133,12476.9172673983,39.6986311514,101.6146459921,0.3871503131,142.5421510545,421.4714000352
242.0000000000,110.0000000000,0.8597056892,5.0372903141,89.9000000000,296.7142857143,47.5400000000,144.6958073959,3.3079167300,31.6077619217,327.4684659846,2280.8545056725,30.4000000000,108.1072521382,305.3253065193,3.0168390971,170.3214347676,51.6671918173,733.6000000000,65.5928028473,577.3334611993,71.6093070037,22.0600000000,1.0144544352,0.2126041261,-0.0290697754,47.7950000000,13.9844908615,9079.1469446142,36.0533194032,107.6463301958,1.3161466199,130.7413302195,316.1766379397
243.0000000000,110.0000000000,0.9118680777,5.3549247999,90.4000000000,296.7142857143,47.5400000000,105.7656214846,2.2219172901,109.5892579531,329.1567254732,544.0429589149,30.4000000000,105.5880718717,163.0878061017,3.7747528375,193.6637522250,49.7404667954,733.6000000000,37.9035917916,582.4155425146,92.5536225887,22.0600000000,0.4739714522,0.5602497675,-0.0328474447,47.7950000000,14.4362865192,22486.8299801171,38.9734002864,107.1973604492,1.4033321963,123.5645673057,492.2460962153
244.0000000000,1.0000000000,0.8698921075,4.9501271236,91.4000000000,252.1428571429,45.5100000000,150.0000000000,0.0611454577,138.1555280563,350.0000000000,1753.1510013292,32.3100000000,87.0811173499,457.4857478836,3.8979778696,300.0000000000,37.8420408970,725.3000000000,55.2258910000,650.0000000000,51.8576254570,22.1800000000,1.5368203750,1.2107232347,0.0000000000,46.9400000000,15.0000000000,11129.1604741400,11.1538302668,150.0000000000,0.0712529660,156.4355275000,300.0000000000
245.0000000000,110.0000000000,0.9085597504,5.0459577759,90.7000000000,252.1428571429,45.5100000000,145.9562512710,2.4347111295,59.1137302034,300.4177646556,3093.7028233164,32.3100000000,120.7964890662,404.8606014289,3.5609290133,209.1074500843,71.0592342203,725.3000000000,43.5203802715,629.9582412287,42.9911089818,22.1800000000,1.0356707083,1.4673608222,-0.1712990428,46.9400000000,9.5832818493,21174.2302853528,17.8722651691,111.0077174789,0.0355623114,98.9077879707,520.4357755124
246.0000000000,1.0000000000,0.9068495860,4.8818068157,90.6000000000,210.5714285714,44.2800000000,100.0000000000,0.0674421760,151.6537636001,350.0000000000,1797.7053583255,33.8300000000,141.5836485561,496.1455003890,4.7319760857,300.0000000000,30.0000000000,730.8000000000,56.6202210000,650.0000000000,48.3846947266,21.8900000000,1.5485686750,1.0486823078,0.0000000000,47.2150000000,10.2886960520,6835.1184298793,13.5926280820,100.0000000000,0.0654144075,155.2201300000,376.8131532053
247.0000000000,3.0000000000,0.8155011643,4.5423012140,90.4000000000,210.5714285714,44.2800000000,150.0000000000,0.0637234480,149.4529489135,350.0000000000,2866.3900171321,33.8300000000,80.3938790202,431.9326244550,7.0000000000,300.0000000000,44.8076109845,730.8000000000,56.3552917500,650.0000000000,77.9157600914,21.8900000000,1.5295481500,1.1704634785,-0.2000000000,47.2150000000,5.0000000000,6809.1819432761,39.2196367867,100.0000000000,0.0858588485,155.4796225000,317.4016859753
248.0000000000,0.0000000000,0.8520564427,4.7672630585,90.5000000000,210.5714285714,44.2800000000,146.2613897339,0.0630095320,142.5851156404,350.0000000000,1131.3669561602,33.8300000000,65.0000000000,440.5532780705,4.9266205736,300.0000000000,30.0000000000,730.8000000000,55.3205857500,650.0000000000,83.3971864966,21.8900000000,1.5049006750,1.0837550117,0.0000000000,47.2150000000,11.2654989744,6787.1186074049,25.3402534765,150.0000000000,0.0817819770,156.7676975000,550.0000000000
249.0000000000,1.0000000000,0.8179561837,4.8278082708,90.2000000000,210.5714285714,44.2800000000,150.0000000000,0.0653599818,151.3786069009,350.0000000000,1523.1080951141,33.8300000000,65.0000000000,500.0000000000,7.0000000000,249.4782213115,52.7580731094,730.8000000000,55.6096447500,589.4890386929,67.2076473575,21.8900000000,1.5462206250,1.0325866891,-0.2000000000,47.2150000000,15.0000000000,6906.7881400131,26.0394636864,150.0000000000,0.0609550915,155.3035100000,300.0000000000
250.0000000000,110.0000000000,0.9592587212,4.5639150936,90.1000000000,210.5714285714,44.2800000000,142.6514397969,1.7867959505,67.9896334297,295.1032441024,1747.8803647786,33.8300000000,88.2159591597,497.9083193451,4.7645102374,220.8761596550,58.5868561011,730.8000000000,43.6535882843,641.4080876063,70.3891067400,21.8900000000,0.3464855805,1.6460247360,-0.1261390767,47.2150000000,10.2255418965,9146.3071302343,29.0582390426,144.6007982654,2.1059910004,180.4553725971,487.6824222976
251.0000000000,0.0000000000,0.9069130318,4.8073169761,90.4000000000,210.5714285714,44.2800000000,100.0000000000,0.0636859835,151.8739225769,350.0000000000,1678.3811430943,33.8300000000,79.2148634694,428.8020426934,5.8298504553,150.0000000000,59.5587485603,730.8000000000,56.2709260000,650.0000000000,40.0000000000,21.8900000000,1.5060238000,1.0667819237,-0.0052455964,47.2150000000,7.8004929455,6901.4938477987,19.7450901334,100.0000000000,0.0902364333,157.0622975000,300.0000000000
252.0000000000,0.0000000000,0.9163160461,4.4816786054,89.9000000000,275.2857142857,51.8000000000,150.0000000000,0.0716227003,138.8769768668,291.8884414411,1541.2805651464,27.4700000000,80.8637752875,500.0000000000,7.0000000000,150.0000000000,57.0711991264,724.6000000000,53.6554777500,650.0000000000,77.0690709943,20.7300000000,1.5139514750,1.0861987442,-0.2000000000,48.0350000000,13.3390026106,7135.3813985431,29.7561835890,105.3479344203,0.0863310800,155.1022375000,486.9585623570
253.0000000000,110.0000000000,0.8649189848,5.1769048496,89.8000000000,275.2857142857,51.8000000000,143.0329214964,2.7131899334,12.7306335467,342.6833091044,1264.1075496687,27.4700000000,108.0859349685,255.7090310928,3.1791173539,266.9248244044,54.2508386592,724.6000000000,51.4599840455,605.9032267425,75.7991867172,20.7300000000,0.0358914421,0.7649045636,-0.1847585258,48.0350000000,11.8548273208,4044.4260663524,17.6233237955,115.0583850587,1.9167173827,142.6068880115,477.2307868755
254.0000000000,0.0000000000,0.8219641425,4.4476036287,90.0000000000,275.2857142857,51.8000000000,150.0000000000,0.0745863265,136.7313373045,350.0000000000,2261.7751906838,27.4700000000,65.0000000000,434.9561264910,7.0000000000,263.7390090011,57.9611273716,724.6000000000,57.0563860000,596.8670907360,43.2450466768,20.7300000000,1.5182962500,1.0357685579,-0.2000000000,48.0350000000,6.8701323081,6930.7370974461,36.8596274446,132.2514550619,0.0916321197,155.3741225000,550.0000000000
255.0000000000,0.0000000000,0.8939616926,4.5369662100,90.3000000000,275.2857142857,51.8000000000,150.0000000000,0.0693964160,149.5051848971,250.0000000000,1320.0252661356,27.4700000000,66.2108653266,403.5795523310,3.0019215145,295.7580213136,35.6328414174,724.6000000000,54.9411200000,569.3252401699,42.5462139266,20.7300000000,1.5111219250,1.0796564638,-0.2000000000,48.0350000000,12.6590342213,6140.4560826762,21.5554433783,119.9515274307,0.0908631180,155.9392375000,550.0000000000
256.0000000000,0.0000000000,0.8009393954,4.8862917310,90.5000000000,288.8571428571,46.9000000000,150.0000000000,0.0750798925,152.1812817513,350.0000000000,1719.4245351857,33.2200000000,112.8513592276,500.0000000000,7.0000000000,295.5047944434,44.3472318612,726.0000000000,61.5177630000,609.6117946030,40.0000000000,19.8800000000,1.5363797250,1.0180603113,-0.2000000000,48.5800000000,15.0000000000,6443.5642371819,25.1028993304,110.6166131339,0.0895076305,154.9953050000,538.7885388752
257.0000000000,4.0000000000,0.8453021033,4.7649375153,90.2000000000,288.8571428571,46.9000000000,150.0000000000,0.0767338695,143.3953564260,350.0000000000,669.9946765998,33.2200000000,65.0000000000,464.1377631493,2.9500000000,150.0000000000,45.0410363482,726.0000000000,56.2514792500,650.0000000000,85.3420466502,19.8800000000,1.4950790250,1.0187448899,-0.0986762410,48.5800000000,15.0000000000,4878.3376809244,24.1970840100,110.6254394092,0.0889002065,155.8251425000,550.0000000000
258.0000000000,31.0000000000,0.8389665961,4.9883909422,90.3000000000,288.8571428571,46.9000000000,137.3540785198,0.6977955138,101.4087466526,301.8674578855,2069.6848916580,33.2200000000,73.4269670862,105.4146432204,6.9552940062,290.6109093983,50.8309059074,726.0000000000,32.3765334963,628.4505367252,41.3909959529,19.8800000000,0.9031892797,0.0735189086,-0.1471881836,48.5800000000,14.1791129951,1978.0019564213,31.8047814900,109.7850558418,0.9636561006,109.8072861354,427.8586640278
259.0000000000,51.0000000000,0.8466198831,4.8311139971,90.1000000000,302.1428571429,43.7000000000,145.3169784909,2.1619746641,143.9554146107,300.7386449688,1770.2653027457,32.3100000000,95.7510243614,291.8828199301,4.3641630201,294.1630647203,62.1965163395,727.3000000000,7.3362967117,594.7265718730,71.7740653077,23.9900000000,0.1792577688,1.5051658163,-0.1781918542,48.5800000000,5.9294483865,8440.9898572516,37.8853382969,102.0851373693,1.8879366766,114.9187154507,448.3927822863
260.0000000000,0.0000000000,0.8153112182,4.9944291070,89.9000000000,302.1428571429,43.7000000000,150.0000000000,0.0783361972,138.6502450420,350.0000000000,843.9497422196,32.3100000000,93.9061604050,453.3118296355,6.2820874401,151.7916467163,38.4690199119,727.3000000000,57.6739460000,650.0000000000,58.6169825209,23.9900000000,1.4938590250,1.0654507632,-0.2000000000,48.5800000000,7.1512435256,5764.1047402207,32.5325197314,150.0000000000,0.0911773205,156.1246400000,550.0000000000
261.0000000000,1.0000000000,0.8625344231,4.8671564615,90.3000000000,302.1428571429,43.7000000000,122.4486797825,0.0809370325,149.1064300617,350.0000000000,1705.6629810340,32.3100000000,76.2610249506,477.7862483282,7.0000000000,300.0000000000,33.1512784003,727.3000000000,56.2550185000,599.2033448987,100.0000000000,23.9900000000,1.4973406500,1.0549464554,-0.1791682991,48.5800000000,15.0000000000,4924.2909873613,26.3322678612,106.9042112478,0.0915282575,155.1420475000,300.0000000000
262.0000000000,110.0000000000,0.8739203556,5.7249124425,90.3000000000,324.5714285714,49.9900000000,140.0566558297,1.3701849365,63.4442187734,346.8966706445,1302.1870231776,30.8300000000,130.7197179660,350.6787706408,5.5780005309,260.2515935279,92.6306581367,726.7000000000,37.9325156159,634.5648816040,98.9304447370,19.1800000000,0.8133613351,1.6982755393,-0.0022240946,44.2100000000,7.2002769609,20610.4912399583,34.7374229634,140.6179602001,0.7012176291,94.2423767203,344.8583627497
263.0000000000,0.0000000000,0.8453646940,4.9818623914,89.7000000000,324.5714285714,49.9900000000,150.0000000000,0.0806482795,147.0098207583,350.0000000000,1419.7194814180,30.8300000000,82.8354643728,482.2056870840,5.4741140868,278.1017215734,33.9178974875,726.7000000000,50.9128252500,620.4105653850,62.5131759850,19.1800000000,1.4803390500,0.5331642499,-0.0691011079,44.2100000000,14.5015018068,4572.9725199960,25.6252599410,100.0000000000,0.0956994177,155.7029675000,517.4732398764
264.0000000000,110.0000000000,0.9243447950,5.9282891109,89.7000000000,324.5714285714,49.9900000000,101.3705928055,0.6133240416,38.9454371391,327.6075002958,1181.0218801307,30.8300000000,141.3717200782,198.9320596758,5.7136001526,222.4128874095,94.8016413112,726.7000000000,29.1483754903,609.3397559479,48.0499375883,19.1800000000,1.1950258510,1.7785303840,-0.1829757529,44.2100000000,5.0241851054,15439.2124521419,20.0473015649,129.8178509038,2.2140570325,89.5011867393,430.9488119517
265.0000000000,23.0000000000,0.8618251865,4.9438373995,89.7000000000,300.7142857143,46.8500000000,128.8024333902,0.0524001290,66.8534992949,325.1685040062,1761.9337123043,30.4900000000,108.2157062533,102.4536827200,5.9380076129,258.4865148679,73.3813042479,734.9000000000,56.8374426904,627.8924967656,84.8438797573,22.6600000000,1.1540668897,2.0180361583,-0.1542243414,44.2100000000,7.3535426199,16212.8314873638,36.0029985661,110.8643819736,0.4498782936,96.5998392352,388.4572625659
266.0000000000,62.0000000000,0.8290004547,5.1182107764,89.4000000000,300.7142857143,46.8500000000,142.1302634145,3.3430562913,90.5929643883,334.0145024428,2279.7371653144,30.4900000000,105.0643517931,413.1681965854,5.3870759005,291.5120343010,41.4981694896,734.9000000000,51.2624520090,592.3277388656,93.5967048245,22.6600000000,0.8073739650,1.7391299849,-0.1696759589,44.2100000000,6.5186461564,16491.8234317494,17.5945604214,104.1726189083,0.8785921311,146.4518015276,346.4737427009
267.0000000000,2.0000000000,0.8749363170,5.1780374395,89.6000000000,300.7142857143,46.8500000000,150.0000000000,0.0920586403,140.8811002303,347.0311547134,1698.3299510590,30.4900000000,82.7500489243,500.0000000000,4.5375804425,226.2446360973,41.0700573796,734.9000000000,53.5208440000,561.6224489225,72.8111604558,22.6600000000,1.4388038000,1.1542030190,-0.1024262839,44.2100000000,14.5636188777,5083.3215788273,22.2324504628,116.2730280622,0.0992086337,152.1993775000,300.0000000000
268.0000000000,3.0000000000,0.8315882942,5.6519999107,89.3000000000,251.5714285714,49.9000000000,150.0000000000,0.0876004083,145.3416543326,350.0000000000,1244.0468118144,29.5300000000,150.0000000000,398.0687513186,7.0000000000,269.3610658116,30.0000000000,724.0000000000,54.8474962500,650.0000000000,100.0000000000,20.5700000000,1.3912614750,1.0544110218,-0.0955329621,57.3700000000,6.1171503965,2960.8041522055,20.3474947971,100.0000000000,0.1003248683,152.8466125000,325.8703604273
269.0000000000,110.0000000000,0.8702739479,5.3379872700,89.8000000000,251.5714285714,49.9000000000,138.8731998101,2.2266582843,59.4023812004,294.6940263135,2102.8584735207,29.5300000000,127.6780149700,155.7239672544,5.4836611682,257.9489843105,42.3003063707,724.0000000000,18.9628710472,622.9913059292,70.6801812053,20.5700000000,0.5303906480,0.0914224919,-0.0966611264,57.3700000000,11.2564303785,3916.6815425182,36.7850175823,131.0851287563,1.3805759216,29.4392948250,422.5456780076
270.0000000000,1.0000000000,0.8306637814,5.7639410666,89.7000000000,251.5714285714,49.9000000000,150.0000000000,0.0996151167,128.0744695788,350.0000000000,1484.7287173957,29.5300000000,150.0000000000,363.2353902458,6.1429138994,300.0000000000,30.1659507900,724.0000000000,52.7551575000,650.0000000000,45.5775468037,20.5700000000,1.2724057000,1.2903266449,-0.2000000000,57.3700000000,5.8155282377,3909.9416863467,26.6176674180,150.0000000000,0.0988625390,151.1817500000,300.0000000000
271.0000000000,0.0000000000,0.8811234613,4.5110392568,90.0000000000,235.1428571429,48.3400000000,139.6594124464,0.0957450383,136.2000749451,250.0000000000,1288.2255981451,29.0000000000,65.0000000000,283.0455575027,5.1553917741,167.6927609442,42.7717740812,724.4000000000,62.0576110000,631.1880054675,41.1477739719,22.6600000000,1.2248633250,1.0528846436,-0.2000000000,57.3700000000,7.9037592311,3053.0721634178,33.8537359965,100.0000000000,0.1003890308,153.1159150000,550.0000000000
272.0000000000,1.0000000000,0.8570560089,4.6571255535,89.7000000000,235.1428571429,48.3400000000,101.1250435788,0.0996952435,128.4406587331,350.0000000000,1204.6889467010,29.0000000000,65.0000000000,490.1271995294,4.0828602186,259.8706351152,30.0000000000,724.4000000000,59.7954242500,587.2376279087,57.5008576211,22.6600000000,1.1773210000,1.0730539068,-0.2000000000,57.3700000000,5.1295072286,2958.8532712051,39.2569116317,133.1666500612,0.1024860930,153.2369825000,548.3003961317
273.0000000000,1.0000000000,0.8351333342,5.0376226301,89.4000000000,235.1428571429,48.3400000000,150.0000000000,0.1010685475,155.0000000000,350.0000000000,1685.1370859484,29.0000000000,150.0000000000,298.9116337396,5.9996452031,298.3737671896,39.9977196719,724.4000000000,53.3409505000,546.4400705776,77.4115802182,22.6600000000,1.1060075750,1.1821653268,-0.2000000000,57.3700000000,15.0000000000,9980.4774295129,21.1212309879,100.0000000000,0.1060054050,152.3793725000,550.0000000000
274.0000000000,0.0000000000,0.8250623173,4.8821343783,90.0000000000,251.8571428571,47.1000000000,150.0000000000,0.1033482900,154.0304454064,350.0000000000,1029.2364897437,31.2000000000,65.0000000000,477.6828556528,7.0000000000,150.0000000000,30.0000000000,725.2000000000,53.8283022500,629.3310344947,45.4013060893,21.7000000000,1.0584652500,1.0955596402,-0.2000000000,56.5500000000,10.4426487319,9928.9278221225,27.3181890791,115.7201063305,0.1021273550,153.7092975000,550.0000000000
275.0000000000,110.0000000000,0.9000432538,5.4065366204,89.9000000000,251.8571428571,47.1000000000,144.2099341437,1.2231452878,61.8723931953,298.3704855921,3392.0248811392,31.2000000000,136.5644146207,230.2918079384,5.9445086815,252.4116376415,81.6995470593,725.2000000000,42.1467116841,618.2312288308,66.9129941509,21.7000000000,1.1962556654,0.0692641583,-0.0740242506,56.5500000000,8.8277356457,8964.6997035369,11.8069367176,128.1285272895,0.9471100787,6.3928887097,380.9330171398
276.0000000000,5.0000000000,0.8345790825,4.8933698433,90.0000000000,251.8571428571,47.1000000000,142.1616682496,2.4297259674,138.9485342458,337.1121271740,1715.4057031743,31.2000000000,87.3246378235,350.6956601963,3.5765198337,280.7413683860,64.2572322947,725.2000000000,46.4825745675,597.7948173405,86.8589636905,21.7000000000,0.2822306711,1.8385598379,-0.1983739257,56.5500000000,9.6998209616,18083.5571627831,10.9090263681,148.1322023613,0.5328468371,191.5734391292,514.6344539113
277.0000000000,110.0000000000,0.9286157177,4.8284156149,89.5000000000,206.4285714286,45.0900000000,120.1977105178,0.4594678385,10.7347447355,319.1454830092,2307.1337500587,31.0400000000,138.7985710686,425.0659755619,6.8017186778,222.4147436552,79.5612620373,728.1000000000,62.2071659089,615.3453546813,82.1960876441,23.8700000000,0.5447071223,0.8197317836,-0.1825486396,55.7300000000,11.0123568452,8803.2701857161,12.2523258157,143.0809853986,1.6004708313,194.6470777242,412.4528076729
