RON,Liu,BaoHeTing,S-ZORB.TE_5002.DACA,S-ZORB.PT_7107B.DACA,S-ZORB.FT_5201.PV,S-ZORB.SIS_TE_2802,S-ZORB.FC_5001.DACA,XiTing,S-ZORB.TE_3112.DACA,S-ZORB.TE_2608.DACA,S-ZORB.CAL.SPEED.PV,S-ZORB.TC_3102.DACA,S-ZORB.TE_5201.DACA,MiDu,S-ZORB.FT_1003.PV,S-ZORB.FT_9002.DACA,S-ZORB.LC_2601.DACA,FangTing,S-ZORB.PT_1501.PV,S-ZORB.PC_2401B.DACA,S-ZORB.PC_6001.PV,Xiu,S-ZORB.FC_1203.PV,S-ZORB.FC_5103.DACA,S-ZORB.PDC_2702.DACA,S-ZORB.TE_5006.DACA,S-ZORB.PT_7503B.DACA,S-ZORB.TE_1106.DACA.PV,S-ZORB.TXE_3201A.DACA
90.1000000000,210.5714285714,44.2800000000,128.1926625000,0.0673787355,143.1256375000,274.8237200000,1650.3054750000,33.8300000000,95.6035962500,450.2883675000,5.6338549250,230.2403125000,45.3474630000,730.8000000000,55.8072050000,451.2024350000,55.9546477500,21.8900000000,1.5368433500,1.1286901655,-0.1527027950,47.2150000000,10.6983124250,7027.7712250000,26.7067632500,138.2934550000,0.0738460017,154.4563300000,376.7781250000
90.4000000000,210.5714285714,44.2800000000,129.7275900000,0.0636859835,143.8107575000,293.1807100000,1636.1742750000,33.8300000000,106.1235075000,459.6011275000,5.7698917250,229.7584925000,48.4533480000,730.8000000000,56.2709260000,408.6175275000,55.5582017500,21.8900000000,1.5060238000,1.0743211205,-0.1369487465,47.2150000000,11.5068101750,6886.4329000000,26.5794205000,138.0300175000,0.0902364333,157.0622975000,382.0320900000
89.9000000000,275.2857142857,51.8000000000,128.7656100000,0.0716227003,141.8699900000,282.4481050000,1572.9754250000,27.4700000000,98.8460342500,461.9027450000,5.5562559250,229.2171125000,46.9334825000,724.6000000000,53.6554777500,445.7545525000,53.4991555000,20.7300000000,1.5139514750,1.0861964655,-0.1527028325,48.0350000000,11.0793306250,6674.4254250000,25.2277235000,137.8483625000,0.0863310800,155.1022375000,367.7772300000
89.8000000000,275.2857142857,51.8000000000,129.6683750000,0.0662986835,145.2425275000,282.5602875000,1596.8315250000,27.4700000000,106.2143100000,461.1301375000,5.6435666000,228.7169525000,44.5627472500,724.6000000000,57.3926625000,417.3804075000,54.6889692500,20.7300000000,1.4976818500,1.0745480800,-0.1526990425,48.0350000000,11.0491822750,6533.0871250000,25.3318945000,138.3348600000,0.0902450878,156.5559900000,364.5690050000
90.0000000000,275.2857142857,51.8000000000,127.9949975000,0.0745863265,144.6385575000,260.8699475000,1936.3837250000,27.4700000000,77.5096185000,448.0800325000,5.6656618500,218.6046925000,43.7712710000,724.6000000000,57.0563860000,453.4568425000,53.5584500000,20.7300000000,1.5182962500,1.0200552252,-0.1081240720,48.0350000000,10.7993116000,6391.7488250000,27.9870222500,138.0709325000,0.0916321197,155.3741225000,333.0654450000
90.3000000000,275.2857142857,51.8000000000,129.3668550000,0.0693964160,143.2438925000,279.0552575000,1750.2199750000,27.4700000000,107.2925425000,448.2713575000,5.5920551500,229.6651925000,42.9637162500,724.6000000000,54.9411200000,418.9829925000,57.2693530000,20.7300000000,1.5111219250,1.0365177268,-0.1489037775,48.0350000000,11.3750670000,6179.7415000000,28.8407090000,138.4619150000,0.0908631180,155.9392375000,351.5546825000
90.5000000000,288.8571428571,46.9000000000,128.7255300000,0.0750798925,143.5546375000,277.0901975000,1271.7807500000,33.2200000000,93.0865345000,436.1122450000,5.6553883000,229.2828400000,42.8996880000,726.0000000000,61.5177630000,433.1940850000,55.7172200000,19.8800000000,1.5363797250,1.0141144185,-0.1462960250,48.5800000000,10.9385807750,6038.4032750000,28.9148782500,136.2780025000,0.0895076305,154.9953050000,341.4566050000
90.2000000000,288.8571428571,46.9000000000,130.0777925000,0.0767338695,142.0975200000,283.8507325000,1265.0901250000,33.2200000000,112.1797650000,463.9184675000,5.8680126250,230.1327725000,42.0424592500,726.0000000000,56.2514792500,432.1806525000,57.7440025000,19.8800000000,1.4950790250,1.0376006890,-0.1313050530,48.5800000000,10.8750566500,5897.0650750000,29.0176260000,137.4037625000,0.0889002065,155.8251425000,349.5253925000
90.3000000000,288.8571428571,46.9000000000,129.7796475000,0.0760353072,144.4964175000,281.0775350000,1283.9381000000,33.2200000000,86.0329132500,451.3201675000,5.9497047750,230.0200725000,45.0037925000,726.0000000000,56.5455560000,454.7070525000,54.6646357500,19.8800000000,1.5128569500,1.0500287595,-0.0837387257,48.5800000000,11.0984506000,5685.0576750000,29.6000335000,137.3031250000,0.0875886373,155.3414025000,344.7639425000
90.1000000000,302.1428571429,43.7000000000,129.4851400000,0.0782048890,141.9749900000,279.8008325000,1288.1617000000,32.3100000000,109.6188075000,457.5263400000,5.7774189750,229.6650100000,44.9680822500,727.3000000000,56.0506130000,427.6196500000,58.6746987500,23.9900000000,1.5094223500,1.1078477155,-0.1166003705,48.5800000000,10.9955478000,5543.7193750000,29.4406502500,137.3452450000,0.0901920467,154.6792925000,348.3118825000
89.9000000000,302.1428571429,43.7000000000,130.3321975000,0.0783361972,145.4422150000,285.4052175000,1323.6203500000,32.3100000000,111.7907800000,456.6677200000,5.9626823500,229.9642150000,42.8787407500,727.3000000000,57.6739460000,460.0584875000,59.3498927500,23.9900000000,1.4938590250,1.1002825080,-0.1285967280,48.5800000000,11.1688537500,5402.3810000000,29.0082945000,138.1929700000,0.0911773205,156.1246400000,349.6051025000
90.3000000000,302.1428571429,43.7000000000,129.9330300000,0.0809370325,140.1394125000,285.7638950000,1091.4487500000,32.3100000000,105.3573625000,458.9688050000,5.8998920000,229.9017250000,43.7249257500,727.3000000000,56.2550185000,411.6456950000,57.5196147500,23.9900000000,1.4973406500,1.0412238635,-0.1526042000,48.5800000000,11.4198523000,5190.3734750000,29.3779477500,136.6456125000,0.0915282575,155.1420475000,344.6050125000
90.3000000000,324.5714285714,49.9900000000,129.6062600000,0.0787596667,136.9925950000,285.6601050000,1151.0734250000,30.8300000000,93.8583765000,448.1277075000,5.7104630750,230.0123250000,43.3416687500,726.7000000000,56.6455857500,401.9568625000,55.1219327500,19.1800000000,1.4917565750,1.0964286390,-0.1517282950,44.2100000000,11.6235490750,5049.0350750000,29.6941567500,136.9298850000,0.0934019860,155.0910625000,352.0676825000
89.7000000000,324.5714285714,49.9900000000,129.6413125000,0.0806482795,139.2042975000,282.7839000000,1124.7093750000,30.8300000000,105.0114150000,440.8817850000,5.7936457750,229.5954800000,37.7875710000,726.7000000000,50.9128252500,411.7843225000,60.4069187500,19.1800000000,1.4803390500,0.5764883175,-0.0621221323,44.2100000000,10.2322965000,4907.6968000000,29.6680592500,136.5499925000,0.0956994177,155.7029675000,359.2256550000
89.7000000000,324.5714285714,49.9900000000,129.0909750000,0.0825045020,136.3207775000,318.0280825000,1184.8968500000,30.8300000000,132.8923350000,454.3423875000,5.6212714500,231.2577600000,34.8222770000,726.7000000000,54.0227785000,409.9496275000,69.8983825000,19.1800000000,1.5003284750,1.1884184950,-0.1469990325,44.2100000000,11.6581108250,4695.6893250000,27.7745480000,137.0380950000,0.0916213718,153.9943350000,339.2443375000
89.7000000000,300.7142857143,46.8500000000,128.6948325000,0.0889520068,135.5676875000,278.5889950000,1109.8272500000,30.4900000000,91.1892582500,473.3101600000,6.0687244250,229.9309450000,35.5015962500,734.9000000000,54.8510542500,412.5638650000,56.2730957500,22.6600000000,1.4982067500,1.1844042995,-0.1526894950,44.2100000000,11.2627363750,4554.3509750000,29.4183975000,136.2304700000,0.0923031945,153.3899175000,395.4132225000
89.4000000000,300.7142857143,46.8500000000,129.5337250000,0.0863266945,138.7527550000,289.4841300000,1037.4755275000,30.4900000000,87.5626152500,460.6493100000,6.1666222000,230.0235925000,39.3537827500,734.9000000000,56.8871787500,419.4679700000,54.7402312500,22.6600000000,1.5101172500,1.1273529872,-0.0684934930,44.2100000000,11.4983341250,4413.0126500000,31.0885605000,136.1027925000,0.0962906535,154.5460825000,400.6094575000
89.6000000000,300.7142857143,46.8500000000,127.9754125000,0.0920586403,136.7268700000,286.0874500000,1077.8436000000,30.4900000000,92.3670020000,471.6067925000,5.9922917000,230.0304975000,38.4096562500,734.9000000000,53.5208440000,373.6692825000,53.3947185000,22.6600000000,1.4388038000,1.1800710943,-0.1527026675,44.2100000000,10.7414463750,4201.0052500000,29.7468562500,135.6485000000,0.0992086337,152.1993775000,410.1410425000
89.3000000000,251.5714285714,49.9000000000,127.6929600000,0.0876004083,141.5088250000,288.3547000000,1061.3562750000,29.5300000000,95.2145697500,464.7452850000,6.1251888250,229.5155425000,39.8482580000,724.0000000000,54.8474962500,441.8890100000,55.4820665000,20.5700000000,1.3912614750,1.1115501120,-0.0913740182,57.3700000000,10.7952545250,4059.6669250000,29.4678027500,134.7380675000,0.1003248683,152.8466125000,398.4854825000
89.8000000000,251.5714285714,49.9000000000,128.6554700000,0.0934614000,137.2501800000,290.8493450000,1130.7122500000,29.5300000000,87.5383887500,382.5013900000,5.9632447000,230.0316050000,37.6889070000,724.0000000000,51.2844020000,439.2089125000,52.2708292500,20.5700000000,1.3437191750,1.0866527905,-0.1451067775,57.3700000000,10.8686195000,3918.3285750000,29.7198650000,136.3828000000,0.0987608902,153.3648375000,435.7449050000
89.7000000000,251.5714285714,49.9000000000,126.8197475000,0.0996151167,134.2103900000,278.5264050000,1154.0453750000,29.5300000000,88.2702747500,384.0107325000,5.7670972750,229.9967400000,36.4300135000,724.0000000000,52.7551575000,396.0069775000,53.4581660000,20.5700000000,1.2724057000,1.2273499960,-0.1526985375,57.3700000000,10.8538510000,3706.3210250000,29.9426832500,135.5488400000,0.0988625390,151.1817500000,445.7022425000
90.0000000000,235.1428571429,48.3400000000,128.2622200000,0.0957450383,144.1202700000,287.7564150000,1142.0273000000,29.0000000000,85.9177420000,381.1717025000,6.2334767500,228.2281125000,41.1436765000,724.4000000000,62.0576110000,442.9045250000,52.4663962500,22.6600000000,1.2248633250,1.0790309070,-0.1485916150,57.3700000000,11.2324824500,3564.9826750000,31.4094880000,135.9674375000,0.1003890308,153.1159150000,440.9212175000
89.7000000000,235.1428571429,48.3400000000,128.2040025000,0.0996952435,144.1748850000,282.6343075000,1185.0450750000,29.0000000000,88.4416140000,384.9717125000,6.1779749500,230.0317925000,40.1456110000,724.4000000000,59.7954242500,418.0887725000,53.2015735000,22.6600000000,1.1773210000,1.1030903583,-0.1524218250,57.3700000000,11.2908344000,3423.6444250000,30.2869175000,135.7392200000,0.1024860930,153.2369825000,439.3519675000
89.4000000000,235.1428571429,48.3400000000,127.6466225000,0.1010685475,144.1469700000,291.3736150000,1558.0462750000,29.0000000000,90.9378252500,381.7586550000,5.8977571000,231.1795350000,41.9031060000,724.4000000000,53.3409505000,446.4542900000,53.0473462500,22.6600000000,1.1060075750,1.1695155583,-0.1526718325,57.3700000000,10.6128890000,9916.0931000000,28.9034700000,136.5932925000,0.1060054050,152.3793725000,437.9164375000
90.0000000000,251.8571428571,47.1000000000,128.8605425000,0.1033482900,145.7575350000,285.3289050000,1470.4292500000,31.2000000000,86.3775805000,380.8121525000,5.8466326750,230.0060575000,39.0843792500,725.2000000000,53.8283022500,433.0357175000,51.9996487500,21.7000000000,1.0584652500,1.0564951010,-0.1425241100,56.5500000000,10.9861159750,9388.0631750000,32.4237160000,136.8617350000,0.1021273550,153.7092975000,439.5695825000
89.9000000000,251.8571428571,47.1000000000,129.5494225000,0.1027033750,149.5362825000,298.1906425000,1555.4412250000,31.2000000000,89.0328980000,391.2257975000,6.0423546000,230.1317950000,43.6635670000,725.2000000000,57.3459740000,429.1048425000,52.1835490000,21.7000000000,1.0109228750,1.1713847923,-0.1104758358,56.5500000000,10.8124849250,11556.7317500000,29.7036872500,136.9958075000,0.1074031900,154.4926700000,449.5858925000
90.0000000000,251.8571428571,47.1000000000,130.0272425000,0.1071498950,145.0156475000,281.0096125000,1442.6639750000,31.2000000000,86.0917335000,384.1199950000,5.7852571750,231.6615575000,37.7152592500,725.2000000000,53.9678272500,423.5069850000,52.8857115000,21.7000000000,0.9396094025,1.1756661162,-0.1526966550,56.5500000000,10.8028374750,10958.4427250000,28.9898190000,136.5797325000,0.1063374025,154.8837650000,435.9691375000
89.5000000000,206.4285714286,45.0900000000,129.7380150000,0.1098363950,153.6125750000,290.1648225000,1432.6172750000,31.0400000000,84.3310260000,376.9880550000,6.2411380000,219.9811225000,42.1037785000,728.1000000000,64.8801262500,497.5639400000,51.3467562500,23.8700000000,0.8920670675,1.1159734627,-0.1425454075,55.7300000000,11.0925477000,10401.8747750000,30.5861455000,136.6977425000,0.1051314125,154.4032350000,431.3956050000
89.2000000000,206.4285714286,45.0900000000,130.2750800000,0.1124366575,153.1542250000,289.8000575000,1419.0313000000,31.0400000000,87.4278577500,371.7433025000,6.4755835750,229.9398475000,41.8530062500,728.1000000000,63.0409272500,466.5320575000,52.8609972500,23.8700000000,0.8445247300,1.1729373750,-0.1475170140,55.7300000000,11.3849238500,10499.2635500000,31.7087362500,136.9305650000,0.1053539975,155.1553550000,451.0053425000
89.9000000000,206.4285714286,45.0900000000,129.8398375000,0.1170080850,146.7622925000,295.1167475000,1683.8785000000,31.0400000000,85.3294425000,362.0464875000,6.0927226750,225.4369625000,41.8410380000,728.1000000000,57.0859412500,450.9350275000,50.4329557500,23.8700000000,1.0856092250,1.0673727830,-0.0679508970,55.7300000000,11.2389324500,11658.4432500000,31.6058505000,137.8926725000,0.1050969100,154.3401275000,451.0889850000
89.9000000000,217.8571428571,50.8800000000,128.3657525000,0.1214203975,130.6701425000,284.6604050000,1212.9335500000,27.6400000000,87.8172440000,361.7626025000,5.7985821500,229.7602925000,39.0553352500,726.3000000000,56.8117812500,395.9375625000,51.2306532500,21.4800000000,1.7977873500,1.3826998560,-0.1526943800,56.2800000000,11.2424953750,3955.2263000000,31.7812152500,138.4824875000,0.1059864850,153.4333050000,452.5729900000
89.6000000000,217.8571428571,50.8800000000,130.3114050000,0.1348390425,141.5551475000,295.3807950000,1089.9730500000,27.6400000000,90.6947672500,380.1469175000,6.2348184750,229.6534700000,42.4934892500,726.3000000000,65.7509532500,461.1529575000,49.2482242500,21.4800000000,1.6925186750,1.2394593565,-0.1426679697,56.2800000000,10.9405561250,4753.5794500000,29.5685072500,138.2385650000,0.1119181475,154.9778250000,500.4650250000
89.4000000000,217.8571428571,50.8800000000,130.2140900000,0.4141915625,130.2490175000,290.8020125000,1156.1780750000,27.6400000000,89.6879857500,374.4359475000,6.1084052500,229.7053700000,44.0975075000,726.3000000000,60.0389822500,443.0868150000,49.3363767500,21.4800000000,1.7934150750,0.4328243050,-0.1455848375,56.2800000000,11.6348792500,4682.7133500000,29.5898672500,138.4324700000,0.1165223125,155.3680850000,446.7819200000
89.0000000000,252.7142857143,49.6100000000,128.2018650000,0.9055739250,120.1172575000,292.7373100000,1342.3600000000,25.3700000000,88.7192270000,389.4709200000,5.9799806500,228.8617175000,44.0233410000,733.5000000000,60.0861550000,445.7438500000,56.3188807500,25.0200000000,1.7926915000,0.7606285175,-0.1333108850,53.0000000000,11.1319347500,5726.5116500000,29.4825077500,138.0227900000,0.1159433675,152.5859325000,446.5106200000
89.3000000000,199.0000000000,60.0600000000,126.1896350000,1.3969562750,109.9855000000,294.6726025000,1528.5419500000,14.9300000000,87.7504680000,404.5059000000,5.8515561000,228.0180675000,43.9491742500,726.5000000000,60.1333277500,448.4008900000,63.3013845000,25.0200000000,1.7919678500,1.0884327500,-0.1210369275,53.0000000000,10.6289902500,6770.3098750000,29.3751487500,137.6131075000,0.1153644400,149.8037625000,446.2393150000
89.3000000000,252.7142857143,49.6100000000,123.1713050000,2.1340298000,94.7878670000,297.5755500000,1807.8149500000,25.3700000000,86.2973292500,427.0583650000,5.6589189750,226.7525925000,43.8379250000,733.5000000000,60.2040872500,452.3864550000,73.7751450000,25.0200000000,1.7908824500,1.5801390000,-0.1026259925,53.0000000000,9.8745736000,8336.0072750000,29.2141105000,136.9985900000,0.1144960375,145.6305275000,445.8323625000
89.3000000000,85.8571428571,49.6300000000,121.1590900000,2.6254121500,84.6561097500,299.5108425000,1993.9969000000,29.3800000000,85.3285702500,442.0933350000,5.5304939500,225.9089400000,43.7637587500,727.0000000000,60.2512600000,455.0434875000,80.7576440000,20.9900000000,1.7901587750,1.9079432750,-0.0903520367,50.8100000000,9.3716290750,9379.8055750000,29.1067510000,136.5889125000,0.1139171025,142.8483650000,445.5610625000
88.7000000000,85.8571428571,49.6300000000,119.1468650000,3.1167945500,74.5243522500,301.4461325000,2180.1788750000,29.3800000000,84.3598115000,457.1283175000,5.4020693500,225.0652875000,43.6895925000,727.0000000000,60.2984340000,457.7005300000,87.7401520000,20.9900000000,1.7894352000,2.2357474500,-0.0780780818,50.8100000000,8.8686846000,10423.6040000000,28.9993917500,136.1792350000,0.1133381625,140.0662150000,445.2897575000
89.0000000000,85.8571428571,49.6300000000,118.9129200000,3.1417613000,74.0262567500,293.8721150000,2283.8285250000,29.3800000000,86.1940060000,462.2565025000,5.5676013000,229.5754375000,45.3263852500,727.0000000000,63.1828792500,474.6008525000,88.5326892500,20.9900000000,1.7102450500,1.1871475633,-0.1501529800,50.8100000000,7.3282741250,10748.1752250000,27.8793582500,137.5954075000,0.1162628550,140.7664950000,451.3183625000
89.0000000000,118.2857142857,50.7800000000,118.8627700000,3.1453402500,77.8944925000,292.6419350000,1974.0453250000,26.4000000000,85.3280890000,467.1144600000,5.5395271250,230.0950675000,50.2212970000,726.5000000000,64.1224732500,487.3825075000,88.1192645000,22.8200000000,1.7787115000,1.0109976042,-0.1409977550,49.7200000000,7.7178942750,9425.8189250000,27.0700777500,135.5860150000,0.0595276282,141.1138650000,443.9403600000
89.1000000000,118.2857142857,50.7800000000,119.3571100000,3.1421735750,75.9595670000,296.0179950000,2211.5358750000,26.4000000000,89.6506367500,474.0410600000,5.4259106000,230.1434725000,48.4173265000,726.5000000000,64.3976450000,477.2200475000,88.3402297500,22.8200000000,1.8668421500,1.0922396925,-0.1283761372,49.7200000000,8.1657427000,10908.1807250000,26.0612165000,136.8750000000,0.0595569343,141.2015925000,448.7162125000
88.6000000000,118.2857142857,50.7800000000,116.2984625000,3.1411837000,10.6176982100,306.1210300000,1657.1750250000,26.4000000000,102.3936100000,477.1570175000,5.1596416500,229.3919200000,43.2296995000,726.5000000000,60.1120227500,517.8330125000,88.5253737500,22.8200000000,1.9297835500,1.0441748157,-0.1201062300,49.7200000000,7.8180866500,7306.1868500000,24.6320317500,130.1674825000,0.0576498185,137.4171075000,430.0635350000
89.7000000000,210.8571428571,46.3000000000,131.1017650000,3.1425580000,148.7608200000,310.1694025000,1460.8538500000,33.0100000000,98.8847255000,436.7107175000,5.8766341250,228.2683425000,45.9642562500,723.9000000000,63.2946837500,507.0994000000,90.1249035000,20.6900000000,1.6633779750,0.8826224273,-0.0626550715,56.2800000000,11.1314025000,9565.3460250000,32.2708060000,138.9343950000,0.0555267985,155.0019150000,356.4660650000
90.0000000000,210.8571428571,46.3000000000,130.3126350000,3.1436392500,147.4852050000,306.4689950000,1662.0743000000,33.0100000000,105.2526800000,469.7427500000,5.6888012250,229.6700975000,44.9465137500,723.9000000000,63.2779925000,466.2210625000,88.8723022500,20.6900000000,1.6521176000,1.2317147900,-0.1526898500,56.2800000000,10.7712431500,11805.3325000000,26.9776902500,138.4100075000,0.0572870013,154.2398550000,368.7974975000
90.0000000000,210.8571428571,46.3000000000,131.2446175000,3.1406182250,149.3731575000,302.6678925000,1413.5987500000,33.0100000000,114.9575850000,464.6229425000,5.5585557500,230.2927950000,44.6515902500,723.9000000000,61.2554825000,486.1377525000,88.9935320000,20.6900000000,1.8470754000,1.1876841425,-0.1499905875,56.2800000000,11.6775590000,11294.4861750000,25.9647905000,136.6143150000,0.0584459015,155.6659375000,373.1788350000
89.8000000000,245.5714285714,47.3300000000,130.8673450000,3.1442856750,145.4557375000,315.8569950000,1413.3427250000,32.7000000000,120.3046100000,464.0075575000,6.0993375750,228.3832200000,44.6086847500,726.4000000000,60.6516747500,533.5151225000,88.6394637500,19.9700000000,1.5830074500,1.0934587910,-0.1292785520,55.8100000000,11.2492550750,9097.7556750000,24.4558977500,138.1603100000,0.0584343945,154.5370850000,357.1625225000
89.7000000000,245.5714285714,47.3300000000,130.0104225000,3.1417395250,143.8555375000,310.4510175000,1247.7767750000,32.7000000000,111.8157225000,468.7861775000,5.9926050500,230.0807425000,43.8874607500,726.4000000000,58.0430790000,521.6094450000,89.3173967500,19.9700000000,1.5368097250,0.9957486145,-0.0437017974,55.8100000000,10.4233497500,9207.9608750000,26.2412172500,136.1043500000,0.0574161003,153.6205350000,366.0726900000
89.9000000000,245.5714285714,47.3300000000,131.4704625000,3.1415914000,138.2292000000,304.4856575000,1460.7772500000,32.7000000000,110.8681475000,459.4769350000,5.6181363250,229.2269375000,41.4140175000,726.4000000000,54.3693572500,507.8331225000,89.1300452500,19.9700000000,1.3289525250,1.0174700015,-0.0833363428,55.8100000000,9.4195212500,9113.9013500000,27.0136220000,139.6039700000,0.0487207792,152.6660025000,369.4053925000
89.8000000000,245.0000000000,45.6900000000,129.3203100000,3.1406867250,147.4292900000,308.2471050000,1544.8192500000,34.6700000000,123.5022075000,464.4056025000,5.7140729750,229.8815400000,42.6066455000,725.3000000000,56.9163555000,483.1082725000,89.4504882500,19.6400000000,1.7069444250,1.0270871387,-0.1526024725,58.0000000000,10.3503895000,10897.5479750000,25.2391385000,137.1923700000,0.0566482147,151.8344350000,368.7156050000
90.3000000000,245.0000000000,45.6900000000,129.5081400000,3.1427421500,144.6554625000,315.7005600000,1653.3190500000,34.6700000000,129.0616200000,459.0458100000,5.3994925000,229.8328450000,40.4016257500,725.3000000000,57.4339612500,445.3635700000,89.6516630000,19.6400000000,1.6409928000,0.9438554305,-0.1522212025,58.0000000000,10.6406108750,12526.8837500000,24.2745187500,136.7991575000,0.0545982805,152.4715150000,349.3818700000
89.8000000000,245.0000000000,45.6900000000,130.7371100000,3.1217871750,149.4604750000,312.9243050000,1494.1765500000,34.6700000000,112.0531850000,423.1642175000,5.6155809250,231.0284375000,47.0654912500,725.3000000000,64.4802937500,487.9457650000,90.1357140000,19.6400000000,1.6442655500,1.0456850500,-0.0671685616,58.0000000000,10.5249167250,13137.4632500000,30.1064640000,136.5434150000,0.0586744248,154.0652575000,368.7562225000
90.4000000000,254.7142857143,43.2400000000,128.2724550000,3.1241442250,140.0950600000,300.0259425000,1490.4652250000,33.9000000000,122.4328300000,451.5157725000,5.2044842250,230.2012900000,41.6355932500,724.3000000000,60.2904765000,444.4586175000,90.1488750000,22.8600000000,1.8691601250,0.9002260925,-0.1520814900,60.7300000000,10.3457670250,9627.2040250000,27.5419170000,136.5258025000,0.0536404673,151.5782050000,347.5894450000
90.3000000000,254.7142857143,43.2400000000,132.4453275000,3.1233328750,147.5080600000,315.0656200000,1557.4366250000,33.9000000000,131.9427650000,441.6328675000,5.5043898250,229.9531225000,50.2229097500,724.3000000000,60.2013695000,452.8626675000,90.4780242500,22.8600000000,1.9449978500,1.0070167883,-0.0428910616,60.7300000000,10.5373816000,12665.1782500000,29.5378942500,138.9610100000,0.0610812113,155.9149800000,356.5327050000
90.0000000000,254.7142857143,43.2400000000,130.4976750000,3.1234354000,140.0574900000,294.2666475000,1542.4181750000,33.9000000000,125.9179700000,457.1038175000,5.0891549250,229.8759775000,44.9101550000,724.3000000000,57.4557295000,416.6966975000,90.8765665000,22.8600000000,1.5591307000,0.9545413655,-0.1519428275,60.7300000000,10.4813798500,10366.8284750000,28.1681535000,138.7024200000,0.0581057377,153.8998575000,356.1080875000
90.7000000000,254.7142857143,43.2400000000,129.9003875000,3.1216485250,140.7612825000,311.2515300000,1506.3530250000,33.9000000000,126.0010075000,435.4009325000,5.7580405000,230.2063350000,46.0691227500,724.3000000000,56.1529562500,465.9202825000,92.5465915000,22.8600000000,1.6659960500,0.9897710563,-0.1523191275,60.7300000000,10.7273277500,10347.9253250000,28.6689772500,137.3028475000,0.0609739965,152.1593175000,321.3442325000
90.8000000000,254.7142857143,43.2400000000,130.1728375000,3.1221154000,140.9695175000,326.3179200000,1538.5562500000,33.9000000000,132.7648775000,224.3030175000,5.9705472250,229.7483125000,47.4489697500,724.3000000000,57.0121687500,447.4352575000,90.0348505000,22.8600000000,1.8493803500,1.1530407150,-0.1404622263,60.7300000000,11.0449967250,11305.5392500000,28.2073557500,137.7960100000,0.0626681850,152.5289925000,475.1745550000
90.1000000000,254.7142857143,43.2400000000,130.0863875000,3.1235655000,145.5128650000,299.4391075000,1530.0583250000,33.9000000000,127.1692950000,221.3096250000,6.1891616250,230.2968725000,44.9732112500,724.3000000000,69.1492465000,458.1832500000,89.9760005000,22.8600000000,1.9329873250,1.1630007555,-0.1137781052,60.7300000000,10.7759772500,11285.6737500000,27.1397910000,136.9087725000,0.0592972570,152.7938375000,463.3650825000
90.0000000000,331.1428571429,46.7600000000,130.7067050000,3.0905512500,140.7925575000,297.8418800000,1647.4118000000,34.6500000000,117.1126075000,225.9644525000,5.8514617000,230.1036775000,48.2515640000,716.8000000000,60.9958542500,428.9248050000,89.9221782500,18.5900000000,1.7438737000,1.1784807250,-0.1425484615,53.6200000000,10.4001720750,11313.1762500000,30.0773327500,138.1610300000,0.0594627150,153.2675350000,468.1420050000
89.4000000000,331.1428571429,46.7600000000,130.1873100000,3.0907321250,141.2102550000,288.2792475000,1626.9045750000,34.6500000000,124.5420725000,417.4544800000,5.8180174000,228.9287325000,47.1838130000,716.8000000000,60.5189085000,462.2107425000,89.2079752500,18.5900000000,1.8674458000,0.9449780378,-0.0648835718,53.6200000000,10.3855545500,10142.9444000000,25.6573962500,138.4838100000,0.0591374848,153.5107275000,375.1353725000
90.1000000000,331.1428571429,46.7600000000,129.0980200000,3.0920257250,136.8088800000,297.8098325000,1379.3086000000,34.6500000000,129.8873475000,444.9539475000,5.5942379000,230.1244850000,50.6871927500,716.8000000000,53.6495462500,452.5896100000,90.8342157500,18.5900000000,1.7531374000,1.1620671750,-0.1491932100,53.6200000000,10.2549281000,9148.8438750000,35.5800210000,136.5243150000,0.0599505178,151.9482500000,394.8538750000
89.8000000000,331.1428571429,46.7600000000,129.2593025000,3.0903799250,131.0689150000,295.0870100000,1237.2685250000,34.6500000000,130.6487025000,432.2501975000,5.5087519500,229.3496700000,50.6108862500,716.8000000000,53.1139227500,431.6299700000,89.7807677500,18.5900000000,1.9197609750,0.9637866275,-0.1453748950,53.6200000000,10.0594182250,3622.4782750000,24.7411150000,139.9900550000,0.0582140505,151.0849725000,352.0719250000
90.1000000000,373.7142857143,43.4200000000,129.6417525000,3.0954446000,140.0608075000,295.9340525000,1829.0040250000,32.5200000000,119.4331475000,454.8282725000,5.6083131250,230.6896975000,53.7440365000,735.3000000000,53.5557657500,439.0137175000,90.0386505000,24.0600000000,1.9176777000,1.0248743195,-0.1485947200,59.0900000000,10.1591547000,12817.6420000000,25.9009510000,138.2896325000,0.0570024752,151.4517200000,411.7826675000
90.3000000000,392.0000000000,55.0500000000,128.8297725000,3.0949663750,140.1824100000,291.9770475000,1788.6295750000,20.8900000000,106.6800075000,438.7909175000,5.5079434750,231.4198950000,50.1619807500,725.2000000000,54.8644682500,454.2468600000,90.3784395000,24.0600000000,1.8906341750,0.9083910650,-0.0330307147,59.0900000000,10.3922669250,12034.4735000000,27.4498892500,136.9846525000,0.0578078918,150.9230675000,396.2556450000
