Liu,RON,BaoHeTing,XiTing,FangTing,Xiu,MiDu,JiaoTan,S,JiaoTan_2,S_2,S-ZORB.FT_1003.PV,S-ZORB.FC_1101.PV,S-ZORB.PC_6001.PV,S-ZORB.PT_6002.PV,S-ZORB.PC_1301.PV,S-ZORB.FC_1203.PV,S-ZORB.PT_1501.PV,S-ZORB.FT_5201.PV,S-ZORB.TE_1103.DACA,S-ZORB.FT_9002.DACA,S-ZORB.PC_9002.DACA,S-ZORB.PC_3301.DACA,S-ZORB.TE_1501.DACA,S-ZORB.LT_2901.DACA,S-ZORB.ZT_2533.DACA,S-ZORB.FT_2433.DACA,S-ZORB.TE_2401.DACA,S-ZORB.SIS_TE_2802,S-ZORB.TE_5002.DACA,S-ZORB.TE_5006.DACA,S-ZORB.TE_5003.DACA,S-ZORB.TE_5201.DACA,S-ZORB.TE_5101.DACA,S-ZORB.PDT_2704.DACA,S-ZORB.PDC_2702.DACA,S-ZORB.TE_6001.DACA,S-ZORB.FC_5103.DACA,S-ZORB.PC_2401B.DACA,S-ZORB.FT_3701.DACA,S-ZORB.LC_2601.DACA,S-ZORB.TE_2608.DACA,S-ZORB.TE_2603.DACA,S-ZORB.TE_2003.DACA,S-ZORB.PC_2401B.PIDA.OP,S-ZORB.PC_2401.PIDA.OP,S-ZORB.PC_2401.PIDA.SP,S-ZORB.PDT_3002.DACA,S-ZORB.PT_2901.DACA,S-ZORB.PT_7503B.DACA,S-ZORB.PT_7107B.DACA,S-ZORB.PT_1604.DACA,S-ZORB.TE_1605.DACA,S-ZORB.TE_1604.DACA,S-ZORB.TXE_3201A.DACA,S-ZORB.TE_3112.DACA,S-ZORB.FC_5001.DACA,S-ZORB.TC_3102.DACA,S-ZORB.AT-0001.DACA.PV,S-ZORB.AT-0009.DACA.PV,S-ZORB.AT-0010.DACA.PV,S-ZORB.AT-0013.DACA.PV,S-ZORB.TE_2104.DACA.PV,S-ZORB.PT_2106.DACA.PV,S-ZORB.FT_5102.DACA.PV,S-ZORB.TE_1103.DACA.PV,S-ZORB.TE_1104.DACA.PV,S-ZORB.TE_1102.DACA.PV,S-ZORB.TE_1106.DACA.PV,S-ZORB.TE_1107.DACA.PV,S-ZORB.TE_1101.DACA.PV,S-ZORB.CAL.SPEED.PV,S-ZORB.CAL.LEVEL.PV,S-ZORB.CAL_1.CANGLIANG.PV,S-ZORB.FT_1006.DACA.PV,S-ZORB.FT_5204.DACA.PV,S-ZORB.FT_1503.DACA.PV,S-ZORB.FT_1504.DACA.PV
111.0000000000,88.1000000000,56.4142857143,23.1428571429,20.4428571429,62.0985714286,722.2571428571,1.6698680556,6.7548819444,0.5273888889,4.1098194444,52.4227695000,129.8693700000,-0.1400761875,-0.2798758650,3.1310086500,9.5478035500,1.5490745500,55.6417465000,362.6563600000,432.9097200000,0.3865334650,0.3495723100,22.3027115000,28.4641865000,86.1789580000,3.9527266500,301.5248250000,266.3888850000,113.4505000000,135.0544950000,67.7044570000,48.5383000000,57.5970665000,38.6370880000,27.9483130000,386.2219600000,10761.1265000000,1.5469732510,38.2027810000,69.1770525000,278.9311850000,391.6425150000,416.7754050000,28.9315748224,45.7576121599,1.0466267638,15.4002915000,547.6396450000,0.0065505930,3.1471241000,0.1606127450,411.7350800000,413.6086000000,406.3367550000,76.7438600000,2534.3664000000,198.3794450000,0.5284059350,0.4683312200,0.5396842150,1.6061745000,425.7433869848,5.6181371591,69.4572705000,366.9968179091,361.2954834242,424.6516150000,156.0965962424,118.6395946803,136.3000223636,3.5686811000,77.9751030000,2.1702654500,4710.3484000000,233.0632700000,2808.8480500000,1384.8156000000
57.0000000000,88.2000000000,56.7000000000,23.4000000000,19.9000000000,62.4100000000,722.6000000000,1.7100000000,6.8300000000,0.5800000000,4.4800000000,50.7193115000,133.1181250000,-0.1345622700,-0.2895083900,3.1299265000,9.9550253000,1.6326536000,53.1149225000,361.1717750000,468.0043500000,0.3871202800,0.3488326450,22.3979680000,27.0817125000,37.9843955000,2.0541677400,252.9803250000,270.0274750000,114.4485150000,135.4973650000,68.5897315000,48.8558215000,59.5133795000,45.2486960000,27.0231750000,392.4696450000,11233.6095000000,0.4872653455,36.8449295000,65.2124640000,284.2370800000,362.5762100000,414.4858250000,28.9315748224,45.7576121599,1.0466267638,14.0257745000,556.0315400000,0.0055616291,3.1464453500,0.1622284550,411.6750150000,413.6588850000,412.2077150000,72.4371650000,2594.7601000000,188.4043900000,0.5018522850,0.4731528050,0.5659039350,1.5606334000,425.7433869848,5.6181371591,69.6867380000,366.9968179091,361.2954834242,421.6490900000,156.0965962424,118.6395946803,136.3000223636,3.7428083000,78.7428390000,2.1035891500,4724.9448500000,217.9855050000,2496.7499500000,1352.2925500000
148.0000000000,89.6000000000,56.5857142857,21.5142857143,21.9000000000,62.4100000000,722.6000000000,1.6600000000,6.9900000000,0.5700000000,4.6000000000,51.2702330000,132.7585700000,-0.1503124150,-0.3551783250,3.1308049000,11.6759185000,1.6621159500,105.9800300000,367.0362500000,387.0602850000,0.3861577800,0.3501099600,22.4173895000,23.0667595000,60.3137950000,4.3520646000,305.0365000000,276.5918800000,123.4309700000,135.7040350000,65.3454995000,59.3492855000,57.0561085000,46.9052130000,29.7264685000,378.4422200000,12971.5015000000,1.2769007140,38.9023735000,69.8996985000,297.9395150000,415.2863150000,417.2253000000,28.9315748224,45.7576121599,1.0466267638,17.9734555000,544.8535400000,0.0057033191,3.1479533000,0.1598171450,411.5217300000,413.4654400000,401.4829200000,78.1093995000,1988.7275500000,201.6908250000,0.5207662050,0.4567239000,0.5367358000,1.5731498000,425.7433869848,5.6181371591,69.2443030000,366.9968179091,361.2954834242,426.1309850000,156.0965962424,118.6395946803,136.3000223636,3.7496047000,78.8491410000,2.1553752000,4722.6842000000,218.5063450000,2748.3929500000,1321.7272500000
131.0000000000,89.0000000000,56.5000000000,20.1000000000,23.4000000000,62.4100000000,722.6000000000,1.6300000000,6.7300000000,0.5400000000,4.0400000000,36.7304305000,132.9854250000,-0.1512799550,-0.3892080350,3.1310075000,11.1419310000,1.8464015500,91.7381565000,366.6490950000,421.0575350000,0.3872416150,0.3500865600,22.4510210000,22.0197265000,95.5436225000,4.0026261000,291.5388050000,259.1926200000,119.7562050000,136.1095300000,65.9433900000,52.2035080000,55.9785480000,43.8133390000,29.0965340000,377.0760450000,13576.4765000000,1.3339085835,38.7328255000,69.0772575000,282.8031250000,413.6325200000,417.6059500000,28.9315748224,45.7576121599,1.0466267638,17.5130735000,541.4953000000,0.0053516408,3.1481013500,0.1639641650,412.0667950000,413.6159450000,416.1880050000,75.7263080000,2409.9704000000,194.1100100000,0.5086205200,0.4798282500,0.5333610250,1.4618184500,425.7433869848,5.6181371591,71.2359840000,366.9968179091,361.2954834242,427.4197800000,156.0965962424,118.6395946803,136.3000223636,3.7420388000,79.1564820000,2.1412032000,4659.7764000000,210.6144250000,2957.7671500000,1411.7761000000
222.0000000000,89.3000000000,55.1285714286,22.5571428571,22.3142857143,63.6557142857,723.7428571429,1.6200000000,6.9500000000,0.5400000000,3.9300000000,34.7780510000,132.8702200000,-0.1512780150,-0.4464617050,3.1307292000,11.1692825000,1.6179335000,90.3234170000,368.6921950000,394.9455150000,0.3876380550,0.3500910250,22.3777825000,20.4877780000,97.0026275000,3.8918069000,293.3008150000,263.3089200000,121.3745150000,135.8915200000,65.3199085000,69.9997970000,58.3670045000,35.7504685000,29.3779825000,370.8578500000,16896.9920000000,1.3320948180,48.0256105000,69.6397660000,296.8965450000,415.7223550000,418.2227850000,28.9315748224,45.7576121599,1.0466267638,12.6628980000,545.1055900000,0.0040733378,3.1498261000,0.1602955100,412.3745000000,414.2679050000,409.9401000000,75.6955715000,2476.1815000000,209.4696200000,0.5088058550,0.4737834200,0.5492893900,1.1867450000,425.7433869848,5.6181371591,71.3022840000,366.9968179091,361.2954834242,427.9828500000,156.0965962424,118.6395946803,136.3000223636,3.7202879500,79.5820815000,2.1207872500,4706.2808000000,204.5999550000,3151.7555500000,1275.5950000000
125.0000000000,89.2000000000,54.1000000000,24.4000000000,21.5000000000,64.5900000000,724.6000000000,1.0100000000,6.9400000000,0.4800000000,4.1600000000,34.7657280000,134.2044650000,-0.1512795400,-0.3959589000,3.1352973500,11.4799485000,1.7722911000,95.0143690000,367.7721150000,426.8657450000,0.3860064100,0.3503314600,22.3248435000,19.9833020000,96.9938935000,4.4978120500,294.5606500000,269.0781450000,121.8983750000,136.0500600000,65.4881005000,68.2885430000,56.0831155000,42.1698340000,29.7789485000,376.8188150000,13073.4410000000,1.3150774310,47.5520055000,69.8596970000,285.2101850000,419.9000900000,417.4225150000,28.9315748224,45.7576121599,1.0466267638,9.9390041000,548.3759150000,0.0042217085,3.1533930000,0.1617658900,412.3973000000,414.1283100000,410.4424300000,76.5737900000,2257.9256500000,207.6912300000,0.5052455450,0.4705938200,0.5279465750,0.5775672200,425.7433869848,5.6181371591,70.3586495000,366.9968179091,361.2954834242,427.4849700000,156.0965962424,118.6395946803,136.3000223636,3.7921500000,79.2119415000,2.1690353000,4723.1183000000,207.5206600000,3140.2451500000,1301.9599000000
156.0000000000,88.7000000000,55.1857142857,21.0857142857,23.7285714286,64.5900000000,724.6000000000,1.6300000000,6.5500000000,0.4100000000,3.7500000000,35.8711655000,133.9066750000,-0.1492028400,-0.3303938700,3.1292675000,10.8085415000,1.6901622000,101.9965490000,365.2209100000,439.1143150000,0.3871150850,0.3501988200,22.4662145000,19.4187985000,97.0314145000,4.3964504500,282.2699350000,263.4127000000,121.4945850000,136.2524400000,66.7780080000,65.5644755000,58.8560770000,39.7177275000,28.8395840000,383.4088450000,13898.4565000000,1.2618113915,48.2471635000,70.1283685000,290.2016450000,417.7093500000,416.6013200000,28.9315748224,45.7576121599,1.0466267638,16.2779775000,545.1554650000,0.0039375623,3.1463496000,0.1636693000,412.3676050000,414.2654700000,417.2176450000,74.6609005000,2289.4012500000,202.1545350000,0.5151101750,0.4713354700,0.5418172300,0.3954583800,425.7433869848,5.6181371591,70.2113970000,366.9968179091,361.2954834242,425.6707450000,156.0965962424,118.6395946803,136.3000223636,3.7726468500,79.3985645000,2.1858640500,4710.7758000000,216.2486900000,2720.4634000000,1374.4889000000
170.0000000000,89.0000000000,56.0000000000,18.6000000000,25.4000000000,64.5900000000,724.6000000000,1.6800000000,7.3100000000,0.5500000000,3.8900000000,34.4935805000,134.0960150000,-0.1352281210,-0.2846458500,3.1279860500,11.1135165000,1.8226861500,100.4956630000,367.0439400000,391.5110800000,0.3868399500,0.3498244350,22.2960720000,19.5352935000,96.9878475000,4.0203914150,293.7311750000,273.5302250000,123.3629800000,136.2175050000,65.0786925000,57.4866660000,59.3700175000,44.1357800000,27.3100405000,381.8393200000,19637.1195000000,1.2720520150,48.3332325000,70.0037595000,290.2341250000,420.6657050000,417.0159350000,28.9315748224,45.7576121599,1.0466267638,16.1656410000,550.8155850000,0.0069920449,3.1436441000,0.1593088150,412.2369950000,414.2372100000,402.8109750000,79.0480010000,2459.5918500000,226.7047900000,0.5249010450,0.4660875600,0.5344553800,0.7205324450,425.7433869848,5.6181371591,75.1377515000,366.9968179091,361.2954834242,426.3037800000,156.0965962424,118.6395946803,136.3000223636,3.7607646000,78.3924885000,2.0992623500,4718.4866500000,231.3830700000,2598.6278000000,1384.5502500000
206.0000000000,89.7000000000,55.8095238095,19.5142857143,24.6761904762,65.2147619048,724.6761904762,1.7900000000,8.6650000000,0.6525000000,5.2000000000,36.2442430000,133.9491000000,-0.1509266250,-0.3454921700,3.1259185000,10.8882295000,1.7837418500,94.1293445000,366.5841350000,420.2981950000,0.3875089400,0.3502574400,22.3054760000,16.9471930000,96.8291425000,4.4668894000,283.9425250000,269.9832100000,123.0328450000,136.2378150000,66.8178390000,64.1546860000,58.0362395000,43.3352290000,27.6395730000,380.4603650000,13035.7240000000,1.2254194950,34.7024100000,71.6127235000,289.2393300000,427.3007800000,416.9886800000,28.9315748224,45.7576121599,1.0466267638,16.8867440000,544.8299950000,0.0035687902,3.1445969000,0.1684523050,412.5273100000,414.2972900000,419.7740850000,77.9024440000,2011.8329000000,233.1320350000,0.5178362450,0.4653461550,0.5320631000,0.3984439750,425.7433869848,5.6181371591,72.5703020000,366.9968179091,361.2954834242,426.0159400000,156.0965962424,118.6395946803,136.3000223636,3.6951378500,79.7086375000,2.0743199500,4730.8890500000,206.9452300000,2611.9746000000,1383.2967500000
185.0000000000,89.2000000000,55.6666666667,20.2000000000,24.1333333333,65.6833333333,724.7333333333,1.7366666667,8.0833333333,0.5733333333,4.8966666667,38.2515610000,135.0786250000,-0.1502139600,-0.3583156200,3.1303674500,11.5398160000,1.7178314000,95.6835910000,366.3644050000,469.1587700000,0.3874271300,0.3498388900,22.2036340000,15.3032340000,94.7787450000,3.7320452100,298.1920800000,270.0747800000,123.5100350000,136.0883950000,65.0500595000,81.0748895000,54.8756010000,41.6019655000,29.3761940000,382.5575100000,13538.8150000000,1.3199794400,35.1119940000,71.2472625000,295.0266550000,429.7379650000,416.6662250000,28.9315748224,45.7576121599,1.0466267638,15.5322820000,548.9803100000,0.0033299099,3.1520687000,0.1763810900,412.4252100000,414.1965000000,404.2122550000,79.7542120000,2130.5576000000,230.4763850000,0.5021119150,0.4660324850,0.5419463600,0.4302818350,425.7433869848,5.6181371591,71.8713545000,366.9968179091,361.2954834242,426.3998950000,156.0965962424,118.6395946803,136.3000223636,3.8004425000,79.8738620000,2.1875291500,4671.9987500000,193.0318850000,2954.6974000000,1297.6651500000
172.0000000000,89.1000000000,55.4761904762,21.1142857143,23.4095238095,66.3080952381,724.8095238095,1.7300000000,7.9800000000,0.5225000000,4.6725000000,36.8093550000,135.1751900000,-0.1437334815,-0.2993016650,3.1302204000,11.0324605000,1.8066440500,92.2454775000,365.5832650000,370.1390350000,0.3874625600,0.3501262750,22.4385745000,13.9046515000,97.1823975000,4.8181581000,298.9231400000,278.3241750000,124.0334250000,136.1208550000,64.0455465000,57.1995040000,57.5636695000,46.5911795000,27.7950280000,387.7443000000,14776.6115000000,1.3942774960,35.0888245000,71.3649715000,281.7869600000,434.2715100000,416.3735100000,28.9315748224,45.7576121599,1.0466267638,13.3323950000,549.9035250000,0.0055549274,3.1485174500,0.1607117750,412.3105300000,414.1990550000,406.2857000000,79.4374560000,1278.6384650000,236.3394150000,0.5207291100,0.4661807650,0.5308949750,0.8231852300,425.7433869848,5.6181371591,71.8088600000,366.9968179091,361.2954834242,424.5731900000,156.0965962424,118.6395946803,136.3000223636,3.7793602500,79.2231510000,2.1518944500,4779.8649500000,214.0360000000,2584.7085000000,1387.2771000000
133.0000000000,88.5000000000,55.3333333333,21.8000000000,22.8666666667,66.7766666667,724.8666666667,1.7966666667,7.6366666667,0.5766666667,5.1366666667,34.9142130000,135.3593850000,-0.1486795700,-0.3195236200,3.1309875500,11.3347895000,1.9131079000,90.9251470000,367.4362300000,414.7801550000,0.3880449150,0.3501518700,22.5349805000,12.1641230000,97.4874810000,4.5871018500,291.9175000000,267.5198300000,122.4668000000,135.9848650000,65.5143585000,58.0350070000,58.3816535000,38.4278750000,26.5846745000,384.6848200000,15656.7170000000,1.2713650255,34.8050965000,71.4981850000,296.8587250000,425.0601700000,418.3273000000,28.9315748224,45.7576121599,1.0466267638,11.1599960000,547.7813250000,0.0046356916,3.1492209500,0.1540574800,413.6993550000,415.4438200000,413.7252450000,78.3914500000,2306.8034500000,234.5590200000,0.5179663700,0.4876162500,0.5407967600,0.3969605800,425.7433869848,5.6181371591,70.9305150000,366.9968179091,361.2954834242,426.9511550000,156.0965962424,118.6395946803,136.3000223636,3.6891496000,80.0821210000,2.1048564500,4692.3122000000,207.2660200000,2876.5822500000,1422.2198000000
189.0000000000,88.4000000000,55.1428571429,22.7142857143,22.1428571429,67.4014285714,724.9428571429,2.0500000000,8.3400000000,1.9100000000,7.6400000000,38.3277860000,135.1383250000,-0.1500590350,-0.3316515700,3.1303751000,11.3675705000,1.8798326000,94.1336670000,366.6598900000,446.5591150000,0.3857496350,0.3501554000,22.4959510000,10.0877840500,96.4957975000,4.2878588500,302.5174600000,273.3119600000,122.7747550000,135.8811250000,64.6197325000,61.6023700000,57.4959110000,47.0066050000,24.7886590000,384.4675500000,15186.3720000000,1.4130486095,18.6149620000,71.5678975000,289.6242000000,431.3877550000,417.9870500000,28.9315748224,45.7576121599,1.0466267638,8.7702748500,551.1412500000,0.0055542082,3.1521655500,0.1477430450,413.2978900000,415.0472600000,416.6809550000,79.8575100000,2282.5253000000,238.5933150000,0.5111237850,0.4723554850,0.5321001350,0.4023381400,425.7433869848,5.6181371591,73.9416730000,366.9968179091,361.2954834242,427.0279450000,156.0965962424,118.6395946803,136.3000223636,3.6791684500,80.4986015000,2.0182445000,4725.7097500000,196.5710950000,2749.1733000000,1273.5891000000
144.0000000000,88.1000000000,55.0000000000,23.4000000000,21.6000000000,67.8700000000,725.0000000000,1.7500000000,7.8100000000,0.6100000000,4.9100000000,40.6080580000,135.2485300000,-0.1438172650,-0.3220157950,3.1275694500,11.3340215000,1.8650458000,91.1094930000,366.9759550000,423.9544200000,0.3859158750,0.3501739650,22.5275615000,7.8199762000,96.5261240000,4.5993302500,298.3555950000,275.2442000000,123.6439100000,135.9846400000,64.2404410000,57.8450420000,57.5154925000,41.9343735000,24.5395700000,384.9825650000,15216.1375000000,1.3522911000,18.2578850000,72.2102440000,278.7236950000,429.5054100000,417.9035700000,28.9315748224,45.7576121599,1.0466267638,8.8044881000,543.1085800000,0.0046416313,3.1491107500,0.1465309600,413.4199150000,415.0993350000,399.2233200000,80.2304450000,2168.1350000000,246.3530200000,0.5125329350,0.4953667900,0.5507169800,0.3997790700,425.7433869848,5.6181371591,74.0526090000,366.9968179091,361.2954834242,426.9160150000,156.0965962424,118.6395946803,136.3000223636,3.6658500000,80.4488060000,2.0165105000,4748.0337000000,195.5883250000,2614.7552000000,1348.2893000000
210.0000000000,88.7000000000,54.5142857143,24.0285714286,21.4571428571,66.6185714286,724.7714285714,2.0000000000,7.2033333333,0.9333333333,5.0166666667,48.1670265000,135.1095450000,-0.1494106700,-0.3402603850,3.1294432000,11.6313065000,1.9815948000,105.0969400000,367.6119050000,441.8400250000,0.3878063350,0.3498283350,22.3374010000,4.9057414500,96.5288475000,4.2175774000,300.2519000000,272.0558650000,123.6524450000,135.8429200000,64.0801855000,62.5767775000,56.7203930000,45.0465100000,23.3981415000,383.7643800000,18909.3880000000,1.4054201150,18.3195315000,71.6582690000,280.6125950000,429.0500100000,418.2892300000,28.9315748224,45.7576121599,1.0466267638,8.1503848000,549.2609000000,0.0065513303,3.1520921000,0.1562361650,413.6533900000,415.2240250000,403.5399300000,79.6201750000,2415.5578500000,245.4592950000,0.4982551600,0.4597644000,0.5356604850,0.4061765300,425.7433869848,5.6181371591,73.3246100000,366.9968179091,361.2954834242,427.3318900000,156.0965962424,118.6395946803,136.3000223636,3.6528802500,80.5936875000,1.9827594500,4784.3497000000,184.3989350000,2841.6162500000,1315.2886500000
137.0000000000,87.5000000000,54.1500000000,24.5000000000,21.3500000000,65.6800000000,724.6000000000,1.8133333333,7.7500000000,0.5733333333,4.9433333333,49.8600620000,135.3902250000,-0.1497985100,-0.3302375500,3.1266677000,11.8249470000,1.8838970500,107.5090035000,366.6385200000,469.3410550000,0.3869995150,0.3500663450,22.3688425000,3.3810228000,96.5039940000,4.5084743500,285.4385200000,266.3522650000,123.6102900000,136.2319250000,66.4995155000,59.8843860000,55.1284640000,43.4824670000,25.6249725000,385.2452600000,12773.4470000000,1.4150370205,17.8429335000,73.1135265000,268.0628300000,430.0952100000,418.2403750000,28.9315748224,45.7576121599,1.0466267638,8.1771460500,549.9151900000,0.0058479966,3.1488825500,0.1338316150,413.5117850000,415.3701700000,413.7993500000,78.3615555000,2100.6899500000,242.8415800000,0.5101967150,0.4708722150,0.5399812800,0.4577994500,425.7433869848,5.6181371591,72.7921555000,366.9968179091,361.2954834242,427.5525000000,156.0965962424,118.6395946803,136.3000223636,3.6558131000,80.9522060000,2.0540831000,4731.1729500000,183.8025800000,2697.0333500000,1450.9227500000
168.0000000000,89.4000000000,53.6642857143,25.1285714286,21.2071428571,64.4285714286,724.3714285714,1.7333333333,8.3366666667,0.7466666667,5.1233333333,49.2975195000,135.2096850000,-0.1444832585,-0.3188282250,3.1321976500,11.3172385000,1.9628428000,104.2634995000,366.2367900000,452.7850800000,0.3869857600,0.3502750700,22.4979740000,0.4669913700,96.5512415000,4.2270284500,302.9432750000,281.7902900000,125.1439100000,136.1184700000,67.2052560000,56.4394800000,58.9611655000,40.8117140000,25.4449045000,385.0848400000,12355.2800000000,1.4056848540,18.3484890000,73.8173500000,269.0071150000,434.9570050000,417.9896100000,28.9315748224,45.7576121599,1.0466267638,11.6958345000,549.5433750000,0.0057871621,3.1528612000,0.1606477650,413.4380400000,414.9403450000,415.7769000000,81.3163385000,1895.2840500000,252.0389100000,0.5142761700,0.4604139200,0.5541848150,0.4227906100,425.7433869848,5.6181371591,72.6389825000,366.9968179091,361.2954834242,426.4985800000,156.0965962424,118.6395946803,136.3000223636,3.6203722000,79.8500165000,2.0428159500,4689.3635500000,190.7897350000,2643.2424500000,1351.6820500000
154.0000000000,89.1000000000,53.3000000000,25.6000000000,21.1000000000,63.4900000000,724.2000000000,2.2300000000,8.6100000000,0.8600000000,5.6100000000,50.5869335000,135.3517250000,-0.1509962750,-0.3487247850,3.1293286000,11.8800090000,2.0113668500,108.1290500000,367.6597300000,456.2435900000,0.3887706900,0.3500303650,21.9411675000,-0.0152012085,97.6794570000,5.0426383500,262.9249850000,287.4893150000,125.3498800000,135.6460700000,67.4764045000,53.8208090000,58.3979550000,44.1369790000,28.4271950000,364.2813550000,12449.0365000000,0.7223376985,23.6597570000,71.5828630000,256.8901700000,429.7410900000,418.5595800000,28.9315748224,45.7576121599,1.0466267638,10.6104030000,533.8209550000,0.0059785694,3.1504961500,0.1591181950,412.8516900000,414.7916300000,395.8472900000,79.1129685000,1839.5867000000,238.8495200000,7.1242157000,0.4716135300,0.5323599600,0.4133337700,425.7433869848,5.6181371591,72.7729675000,366.9968179091,361.2954834242,426.6939450000,156.0965962424,118.6395946803,136.3000223636,3.7094154000,81.1414205000,2.2234662500,4586.9570500000,182.9130150000,2644.9609500000,1292.6968000000
230.0000000000,89.5000000000,53.6000000000,26.0000000000,20.4000000000,63.4900000000,724.2000000000,1.7200000000,6.3300000000,0.5900000000,4.0000000000,49.6283745000,135.1841150000,-0.1512733150,-0.4768476250,3.1822672500,11.8419175000,1.7371893500,72.4768810000,370.7637700000,406.2328450000,0.3878905750,0.3499659800,21.9915105000,38.7744330000,96.7461330000,4.2214868500,299.9335800000,272.2435800000,124.8693200000,133.0415950000,53.8059730000,53.3748205000,47.0836770000,45.8635915000,24.7371180000,371.2473100000,2447.0575000000,1.4798717960,24.5151130000,72.7417790000,295.2030150000,430.9458600000,419.8543650000,28.9315748224,45.7576121599,1.0466267638,17.5245630000,548.5424400000,0.0030791511,3.2031490500,0.1629900200,412.5397850000,414.6699300000,403.6949000000,80.3746025000,1184.5850500000,246.5013750000,7.1173548500,0.4709832200,0.5434669100,0.4036176900,425.7433869848,5.6181371591,69.7968840000,366.9968179091,361.2954834242,430.4383450000,156.0965962424,118.6395946803,136.3000223636,3.6722315000,80.5025535000,2.0805810000,0.0000000000,169.0156950000,3157.8222000000,1516.7483000000
236.0000000000,89.7000000000,51.3142857143,27.1428571429,21.5428571429,61.7728571429,725.8857142857,1.8800000000,6.4500000000,0.9700000000,5.4300000000,48.8226250000,135.0218650000,-0.1431795765,-0.3052030300,3.1799793000,11.8986875000,1.7989662500,76.1635595000,368.4189400000,413.5260000000,0.3873358500,0.3501322100,21.8952170000,37.5799075000,96.8703150000,4.4403135000,301.3534300000,273.7500050000,125.1604650000,131.9633800000,59.9227085000,53.5209595000,47.6848285000,44.9628690000,20.2025050000,381.7481750000,719.7581450000,1.4238513910,49.7666245000,72.0389760000,302.4445550000,434.1260850000,418.3344250000,28.9315748224,45.7576121599,1.0466267638,7.8905523000,544.6486150000,0.0039212336,3.1989435000,0.1632362050,412.3766950000,414.2982900000,411.8611500000,80.0462670000,1063.2977200000,244.9528100000,7.1404037500,0.4746733350,0.5378114700,0.4001682150,425.7433869848,5.6181371591,69.7831315000,366.9968179091,361.2954834242,427.8423250000,156.0965962424,118.6395946803,136.3000223636,3.7070782000,79.9528850000,1.9885180000,0.0000000000,168.5031100000,2674.8878000000,1621.7866000000
