S-ZORB.CAL_1.CANGLIANG.PV,S-ZORB.PC_3301.DACA,S-ZORB.SIS_TE_2802,S-ZORB.PC_9002.DACA,S-ZORB.PT_2106.DACA.PV,S-ZORB.TE_1604.DACA,S-ZORB.PDC_2702.DACA,XiTing,S-ZORB.TE_1107.DACA.PV,S-ZORB.FC_5001.DACA,S-ZORB.PC_2401B.PIDA.OP,S-ZORB.TE_6001.DACA,Liu,S-ZORB.PT_2901.DACA,S-ZORB.LC_2601.DACA,S-ZORB.PT_7503B.DACA,Xiu,S-ZORB.TE_5006.DACA,S-ZORB.TE_2608.DACA,S-ZORB.TE_2104.DACA.PV,S-ZORB.TE_3112.DACA,S-ZORB.FT_1503.DACA.PV,S-ZORB.TE_1102.DACA.PV,S-ZORB.FT_1003.PV,S-ZORB.TE_2603.DACA,S-ZORB.PC_2401.PIDA.OP,S-ZORB.TE_5003.DACA,BaoHeTing,S-ZORB.PDT_2704.DACA,S-ZORB.AT-0010.DACA.PV
2.2643481000,0.3502055800,274.8237200000,0.3600091700,5.7977905500,413.7106050000,26.7067632500,33.8300000000,120.2840900000,1650.3054750000,26.7119822500,335.1549800000,210.5714285714,543.0320025000,55.9546477500,0.0738460017,47.2150000000,138.2934550000,450.2883675000,426.0894425000,95.6035962500,2894.8577750000,426.1087450000,55.8072050000,475.3971500000,46.1326359300,75.8936600000,44.2800000000,42.0816447500,0.5933380225
2.2676783750,0.3499292375,293.1807100000,0.3599715150,5.8007594000,417.2324325000,26.5794205000,33.8300000000,122.0507200000,1636.1742750000,28.4195775000,350.1228275000,210.5714285714,542.2943725000,55.5582017500,0.0902364333,47.2150000000,138.0300175000,459.6011275000,428.4610275000,106.1235075000,2638.1870250000,428.4773450000,56.2709260000,477.4108575000,47.9748322700,66.8018777500,44.2800000000,43.6539010000,0.5765921725
2.2439881500,0.3506826475,282.4481050000,0.3604947725,5.8014925750,416.5572775000,25.2277235000,27.4700000000,121.1038075000,1572.9754250000,29.4851677500,339.7188450000,275.2857142857,535.1592725000,53.4991555000,0.0863310800,48.0350000000,137.8483625000,461.9027450000,427.2538400000,98.8460342500,2823.2621750000,427.2133500000,53.6554777500,470.4729550000,42.7059348450,71.1754220000,51.8000000000,34.0839427500,0.5776228375
2.2382726000,0.3466437400,282.5602875000,0.3600078775,5.8025831000,413.9252400000,25.3318945000,27.4700000000,122.9261150000,1596.8315250000,26.3315337500,342.1720800000,275.2857142857,532.2290550000,54.6889692500,0.0902450878,48.0350000000,138.3348600000,461.1301375000,425.5034850000,106.2143100000,2696.1558250000,425.5517525000,57.3926625000,474.7462025000,42.2231900325,73.5502492500,51.8000000000,30.4538955000,0.5901765225
2.2215947500,0.3502504725,260.8699475000,0.3567170650,5.8019737500,420.9149050000,27.9870222500,27.4700000000,121.2115025000,1936.3837250000,28.5544817500,367.8057025000,275.2857142857,524.7878100000,53.5584500000,0.0916321197,48.0350000000,138.0709325000,448.0800325000,428.1181100000,77.5096185000,2659.0279500000,428.1697475000,57.0563860000,468.5691850000,41.7021114960,71.7039012500,51.8000000000,37.0030165000,0.5892585650
2.3388282000,0.3492431900,279.0552575000,0.3599981425,5.7983767000,416.0316075000,28.8407090000,27.4700000000,122.3333075000,1750.2199750000,29.1837872500,348.1539150000,275.2857142857,546.1664125000,57.2693530000,0.0908631180,48.0350000000,138.4619150000,448.2713575000,426.1713675000,107.2925425000,2197.8896500000,426.2152725000,54.9411200000,473.4806050000,44.0252612000,74.8564722500,51.8000000000,41.8860117500,0.5755926250
2.3114339750,0.3499958500,277.0901975000,0.3542660325,5.7895131000,412.5004325000,28.9148782500,33.2200000000,121.6528850000,1271.7807500000,25.9793307500,347.4034500000,288.8571428571,534.7636625000,55.7172200000,0.0895076305,48.5800000000,136.2780025000,436.1122450000,423.7664975000,93.0865345000,2222.4602000000,423.7711450000,61.5177630000,469.6736500000,44.4043863250,72.4151277500,46.9000000000,37.2715145000,0.5848915825
2.2603955000,0.3497592375,283.8507325000,0.3600393775,5.7684780750,416.0656425000,29.0176260000,33.2200000000,122.2373600000,1265.0901250000,30.1879762500,354.8252575000,288.8571428571,545.3981900000,57.7440025000,0.0889002065,48.5800000000,137.4037625000,463.9184675000,426.0007675000,112.1797650000,2172.5727250000,426.2059575000,56.2514792500,482.5267525000,46.8399557250,72.9070127500,46.9000000000,39.8156190000,0.5689817850
2.2547038750,0.3499243325,281.0775350000,0.3593796050,5.7736444500,415.2439800000,29.6000335000,33.2200000000,122.0529775000,1283.9381000000,29.0894582500,362.1364975000,288.8571428571,541.9287500000,54.6646357500,0.0875886373,48.5800000000,137.3031250000,451.3201675000,425.2827325000,86.0329132500,2288.3755000000,425.6270125000,56.5455560000,469.1287150000,42.6384737750,69.8298115000,46.9000000000,39.7344560000,0.5741739800
2.2742545000,0.3501091125,279.8008325000,0.3599866300,5.7800264250,414.0935950000,29.4406502500,32.3100000000,121.5919875000,1288.1617000000,29.9777127500,351.3479425000,302.1428571429,545.2237575000,58.6746987500,0.0901920467,48.5800000000,137.3452450000,457.5263400000,425.0258825000,109.6188075000,2242.6389250000,425.4291450000,56.0506130000,481.5924750000,48.2338557000,72.0310112500,43.7000000000,32.9526755000,0.5860691425
2.2536084750,0.3500143975,285.4052175000,0.3599674350,5.7806310500,416.2482450000,29.0082945000,32.3100000000,123.2746825000,1323.6203500000,28.0551240000,361.2290625000,302.1428571429,544.6121000000,59.3498927500,0.0911773205,48.5800000000,138.1929700000,456.6677200000,425.0966850000,111.7907800000,2129.9178750000,425.2442850000,57.6739460000,487.6387325000,47.8996794825,74.3118800000,43.7000000000,43.7418095000,0.5646893700
2.2494875750,0.3498827725,285.7638950000,0.3601409850,5.7845602000,414.4041875000,29.3779477500,32.3100000000,122.1561175000,1091.4487500000,27.0690272500,350.0107650000,302.1428571429,544.5332725000,57.5196147500,0.0915282575,48.5800000000,136.6456125000,458.9688050000,424.7056850000,105.3573625000,2193.5604500000,424.7691125000,56.2550185000,482.5892325000,45.5620657767,55.0570447500,43.7000000000,46.1602622500,0.5885907925
2.2851429500,0.3499143150,285.6601050000,0.3599356125,5.7941609250,417.7462575000,29.6941567500,30.8300000000,122.0943225000,1151.0734250000,27.0833710000,353.4065750000,324.5714285714,546.0104250000,55.1219327500,0.0934019860,44.2100000000,136.9298850000,448.1277075000,426.6767300000,93.8583765000,1896.9496000000,426.7492375000,56.6455857500,470.4611350000,47.3549891750,55.3045127500,49.9900000000,38.5745917500,0.5648096825
2.3025738250,0.3529504725,282.7839000000,0.3596018650,5.8063021000,414.2198200000,29.6680592500,30.8300000000,122.0419200000,1124.7093750000,20.0000000000,354.0397950000,324.5714285714,568.7689075000,60.4069187500,0.0956994177,44.2100000000,136.5499925000,440.8817850000,425.7592800000,105.0114150000,1406.7493250000,426.1769875000,50.9128252500,481.5578175000,73.5650842500,55.1754787500,49.9900000000,38.6877685000,0.5578570375
2.4085383750,0.3505673600,318.0280825000,0.3597847800,5.7953098500,416.4726225000,27.7745480000,30.8300000000,121.1523425000,1184.8968500000,24.5454385000,340.8439300000,324.5714285714,546.2746225000,69.8983825000,0.0916213718,44.2100000000,137.0380950000,454.3423875000,425.3407975000,132.8923350000,2166.1340250000,425.2990775000,54.0227785000,496.6299200000,40.2746885250,55.6880712500,49.9900000000,40.6221302500,0.5784295275
2.2887867000,0.3512320825,278.5889950000,0.3600611250,5.7973759250,415.0259425000,29.4183975000,30.4900000000,120.8237600000,1109.8272500000,26.3846757500,336.8717150000,300.7142857143,568.1512075000,56.2730957500,0.0923031945,44.2100000000,136.2304700000,473.3101600000,424.5190175000,91.1892582500,2402.8132000000,424.6359975000,54.8510542500,478.0886050000,50.2286370750,55.5019852500,46.8500000000,44.5360895000,0.5658574425
2.3649499500,0.3479809800,289.4841300000,0.3600261525,5.8033702750,418.4238075000,31.0885605000,30.4900000000,121.6791975000,1037.4755275000,29.6549392500,355.9802075000,300.7142857143,553.6355775000,54.7402312500,0.0962906535,44.2100000000,136.1027925000,460.6493100000,425.2946425000,87.5626152500,1824.3633750000,425.6758025000,56.8871787500,459.8614800000,50.7633281750,57.5253325000,46.8500000000,39.5531145000,0.9516594625
2.2892211750,0.3501295275,286.0874500000,0.3599342225,5.7991231750,411.1806350000,29.7468562500,30.4900000000,119.7095375000,1077.8436000000,29.0457432500,336.0492575000,300.7142857143,543.8361925000,53.3947185000,0.0992086337,44.2100000000,135.6485000000,471.6067925000,423.2921725000,92.3670020000,2264.2668750000,423.5795800000,53.5208440000,453.1142750000,48.4642141000,60.8130710000,46.8500000000,37.0083342500,1.5632477000
2.3064563500,0.3503559425,288.3547000000,0.3602000725,5.8003398000,418.6890550000,29.4678027500,29.5300000000,120.0523100000,1061.3562750000,30.7724812500,362.0858700000,251.5714285714,540.3224050000,55.4820665000,0.1003248683,57.3700000000,134.7380675000,464.7452850000,427.0513725000,95.2145697500,1771.0035250000,427.3433950000,54.8474962500,463.1466100000,47.9393940375,58.5944185000,49.9000000000,25.9471537500,0.8393734700
2.3188835750,0.3490520975,290.8493450000,0.3598421975,5.8003138250,418.1752000000,29.7198650000,29.5300000000,120.9803550000,1130.7122500000,27.2734657500,350.9130125000,251.5714285714,547.9661050000,52.2708292500,0.0987608902,57.3700000000,136.3828000000,382.5013900000,427.3670200000,87.5383887500,1995.6227500000,427.6392750000,51.2844020000,449.7972525000,50.5150990250,60.6668517500,49.9000000000,42.7069975000,1.2041196900
2.3356066500,0.3001109850,278.5264050000,0.3599975775,5.8005846250,413.5357925000,29.9426832500,29.5300000000,118.2192575000,1154.0453750000,25.6386450000,330.3978175000,251.5714285714,552.3137325000,53.4581660000,0.0988625390,57.3700000000,135.5488400000,384.0107325000,426.6599900000,88.2702747500,2203.3331750000,427.0770550000,52.7551575000,451.5126050000,45.0312700375,64.3181015000,49.9000000000,40.6416955000,0.6009498025
2.3429685000,0.3000812025,287.7564150000,0.3584445725,5.8018300500,415.9325575000,31.4094880000,29.0000000000,120.8690500000,1142.0273000000,31.2288207500,353.2805550000,235.1428571429,548.0711550000,52.4663962500,0.1003890308,57.3700000000,135.9674375000,381.1717025000,424.8259875000,85.9177420000,2177.9554250000,424.7465825000,62.0576110000,445.4058450000,46.5281724425,60.5911927500,48.3400000000,43.9165340000,0.9687189050
2.3369927250,0.2992213950,282.6343075000,0.3600006400,5.8031431250,415.4584525000,30.2869175000,29.0000000000,120.8943475000,1185.0450750000,27.7041945000,351.6349475000,235.1428571429,547.2244075000,53.2015735000,0.1024860930,57.3700000000,135.7392200000,384.9717125000,425.5044275000,88.4416140000,1923.9721700000,425.5228675000,59.7954242500,449.9410775000,44.0415317550,60.0631232500,48.3400000000,40.3619192500,0.9730022425
2.3019021250,0.2985370025,291.3736150000,0.3585722975,5.8043013500,415.0077125000,28.9034700000,29.0000000000,120.5367825000,1558.0462750000,30.6485597500,345.8757500000,235.1428571429,549.7707850000,53.0473462500,0.1060054050,57.3700000000,136.5932925000,381.7586550000,425.1958075000,90.9378252500,1757.4935250000,425.1674000000,53.3409505000,448.2603300000,57.5105321000,72.0668200000,48.3400000000,44.4097942500,1.6093083750
2.3776492500,0.2998377975,285.3289050000,0.3599320925,5.8047233250,413.6927500000,32.4237160000,31.2000000000,122.2799825000,1470.4292500000,27.1536332500,348.5780475000,251.8571428571,546.2900225000,51.9996487500,0.1021273550,56.5500000000,136.8617350000,380.8121525000,422.9779700000,86.3775805000,1628.6571175000,422.9562125000,53.8283022500,443.3360725000,40.5142371250,73.6294667500,47.1000000000,29.2986697500,1.0283247525
2.3160610000,0.3003650650,298.1906425000,0.3599359875,5.8044535000,414.5168150000,29.7036872500,31.2000000000,122.8864200000,1555.4412250000,26.3406492500,353.9666100000,251.8571428571,553.0097050000,52.1835490000,0.1074031900,56.5500000000,136.9958075000,391.2257975000,423.1017275000,89.0328980000,1861.2873200000,423.2833025000,57.3459740000,449.4462725000,40.7242512500,74.2336617500,47.1000000000,44.1232450000,1.6127941250
2.2990820000,0.2987358775,281.0096125000,0.3599624125,5.8074932000,413.5497050000,28.9898190000,31.2000000000,123.8386475000,1442.6639750000,27.3493487500,335.6006400000,251.8571428571,548.1939350000,52.8857115000,0.1063374025,56.5500000000,136.5797325000,384.1199950000,425.3827950000,86.0917335000,1904.6817000000,425.6345325000,53.9678272500,452.3912525000,43.6625193500,74.4068782500,47.1000000000,40.6993322500,0.5949049950
2.3527067500,0.2997894625,290.1648225000,0.3600478450,5.7887137750,414.9339525000,30.5861455000,31.0400000000,123.5756775000,1432.6172750000,33.9647970000,357.2554975000,206.4285714286,545.2329550000,51.3467562500,0.1051314125,55.7300000000,136.6977425000,376.9880550000,422.8853150000,84.3310260000,2504.3865250000,423.0880400000,64.8801262500,444.1074475000,57.6060243000,79.9180287500,45.0900000000,47.2428130000,0.5679064875
2.3676851750,0.2993172100,289.8000575000,0.3599808900,5.7699026750,413.3924100000,31.7087362500,31.0400000000,124.4341250000,1419.0313000000,30.3746577500,353.5467700000,206.4285714286,560.7380625000,52.8609972500,0.1053539975,55.7300000000,136.9305650000,371.7433025000,421.8962225000,87.4278577500,2095.8150750000,422.1540000000,63.0409272500,446.9873100000,50.3212900300,77.2823692500,45.0900000000,43.8474185000,1.5226113900
2.3672611000,0.3050451050,295.1167475000,0.3600010050,5.7914336500,416.1037975000,31.6058505000,31.0400000000,124.1769200000,1683.8785000000,26.9352320000,357.1256000000,206.4285714286,561.9865300000,50.4329557500,0.1050969100,55.7300000000,137.8926725000,362.0464875000,421.8070175000,85.3294425000,1887.7428750000,422.0027725000,57.0859412500,431.7153125000,39.9460075838,73.9414587500,45.0900000000,34.1525457500,1.1080264375
2.4234206750,0.3001669225,284.6604050000,0.3560359250,5.7768930500,414.5691450000,31.7812152500,27.6400000000,123.1203850000,1212.9335500000,29.3523662500,329.0431975000,217.8571428571,568.2997500000,51.2306532500,0.1059864850,56.2800000000,138.4824875000,361.7626025000,425.0423500000,87.8172440000,1999.7324750000,424.8939950000,56.8117812500,439.4019950000,51.7710579500,73.5828125000,50.8800000000,38.9015810000,1.1780021725
2.3435364000,0.3009175400,295.3807950000,0.3599863625,5.7827899750,414.5939525000,29.5685072500,27.6400000000,125.2531450000,1089.9730500000,30.5463167500,354.5327175000,217.8571428571,585.5910125000,49.2482242500,0.1119181475,56.2800000000,138.2385650000,380.1469175000,419.6435850000,90.6947672500,2115.4994700000,419.7298075000,65.7509532500,443.9683700000,49.8997249200,74.1326160000,50.8800000000,44.1547550000,1.4077572375
2.3633307000,0.2916970500,290.8020125000,0.3599814075,5.8020578750,419.6433500000,29.5898672500,27.6400000000,125.5134675000,1156.1780750000,20.0000000000,348.6963075000,217.8571428571,571.0764875000,49.3363767500,0.1165223125,56.2800000000,138.4324700000,374.4359475000,423.2623575000,89.6879857500,1293.4965750000,423.1067650000,60.0389822500,434.3354175000,70.4050877500,72.6783500000,50.8800000000,46.6820342500,1.4988552500
2.3609450000,0.2979979700,292.7373100000,0.3600827400,5.8045542250,419.2853000000,29.4825077500,25.3700000000,122.7177450000,1342.3600000000,20.0000000000,347.0447525000,252.7142857143,570.3709625000,56.3188807500,0.1159433675,53.0000000000,138.0227900000,389.4709200000,422.8695800000,88.7192270000,1747.1428250000,422.7052475000,60.0861550000,434.8623350000,76.3359620000,72.8064080000,49.6100000000,43.0294727500,1.3302892500
2.3585593000,0.3042989075,294.6726025000,0.3601840725,5.8070505750,418.9272450000,29.3751487500,14.9300000000,119.9220175000,1528.5419500000,20.0000000000,345.3931950000,199.0000000000,569.6654375000,63.3013845000,0.1153644400,53.0000000000,137.6131075000,404.5059000000,422.4768050000,87.7504680000,2200.7891000000,422.3037350000,60.1333277500,435.3892175000,82.2668355000,72.9344662500,60.0600000000,39.3769125000,1.1617231750
2.3549807000,0.3137503000,297.5755500000,0.3603360725,5.8107951000,418.3901750000,29.2141105000,25.3700000000,115.7284375000,1807.8149500000,20.0000000000,342.9158575000,252.7142857143,568.6071500000,73.7751450000,0.1144960375,53.0000000000,136.9985900000,427.0583650000,421.8876375000,86.2973292500,2881.2583750000,421.7014600000,60.2040872500,436.1795500000,91.1631480000,73.1265532500,49.6100000000,33.8980707500,0.9088741575
2.3525948500,0.3200512325,299.5108425000,0.3604374125,5.8132914250,418.0321225000,29.1067510000,29.3800000000,112.9327150000,1993.9969000000,20.0000000000,341.2643025000,85.8571428571,567.9016225000,80.7576440000,0.1139171025,50.8100000000,136.5889125000,442.0933350000,421.4948525000,85.3285702500,3334.9047250000,421.2999425000,60.2512600000,436.7064500000,97.0940227500,73.2546107500,49.6300000000,30.2455100000,0.7403081250
2.3502092250,0.3263521600,301.4461325000,0.3605387425,5.8157877500,417.6740675000,28.9993917500,29.3800000000,110.1369925000,2180.1788750000,20.0000000000,339.6127475000,85.8571428571,567.1960900000,87.7401520000,0.1133381625,50.8100000000,136.1792350000,457.1283175000,421.1020700000,84.3598115000,3788.5510000000,420.8984300000,60.2984340000,437.2333475000,103.0248975000,73.3826695000,49.6300000000,26.5929490000,0.5717420800
2.3356769000,0.3199942975,293.8721150000,0.3599914525,5.7703200000,420.9894900000,27.8793582500,29.3800000000,109.6377425000,2283.8285250000,28.4591250000,343.5559125000,85.8571428571,546.5529150000,88.5326892500,0.1162628550,50.8100000000,137.5954075000,462.2565025000,425.3693925000,86.1940060000,2043.2149225000,425.2278850000,63.1828792500,434.4648100000,59.3505374750,73.1011922500,49.6300000000,40.1056797500,0.6111389750
2.2129378250,0.2807244875,292.6419350000,0.3599026950,5.7695661750,418.1152825000,27.0700777500,26.4000000000,109.8431825000,1974.0453250000,28.0837605000,336.6532025000,118.2857142857,543.9580450000,88.1192645000,0.0595276282,49.7200000000,135.5860150000,467.1144600000,423.6978500000,85.3280890000,1595.2735825000,423.6942850000,64.1224732500,428.7714925000,56.9999173000,78.2822307500,50.7800000000,40.9905730000,1.1646699700
2.2523221500,0.2799962225,296.0179950000,0.3599965575,5.7790387750,421.5778900000,26.0612165000,26.4000000000,109.7288800000,2211.5358750000,26.9797365000,342.7793300000,118.2857142857,544.6374125000,88.3402297500,0.0595569343,49.7200000000,136.8750000000,474.0410600000,427.2429400000,89.6506367500,1517.4957075000,427.7145475000,64.3976450000,438.9241925000,53.0358901000,77.3706187500,50.7800000000,44.0724927500,0.9341548975
2.2328510500,0.2800747925,306.1210300000,0.3599536175,5.7948805250,411.5973350000,24.6320317500,26.4000000000,106.1702025000,1657.1750250000,28.7062852500,326.1384725000,118.2857142857,568.2153725000,88.5253737500,0.0576498185,49.7200000000,130.1674825000,477.1570175000,419.1240900000,102.3936100000,1874.5140750000,419.6665575000,60.1120227500,431.1120100000,47.4517708250,75.1205902500,50.7800000000,42.2326105000,1.6390232625
2.6527784750,0.3056396525,310.1694025000,0.3599704975,5.7878874250,414.6172575000,32.2708060000,33.0100000000,125.0337575000,1460.8538500000,25.7402862500,347.8217975000,210.8571428571,527.7620700000,90.1249035000,0.0555267985,56.2800000000,138.9343950000,436.7107175000,419.4749475000,98.8847255000,1704.6583600000,419.8496850000,63.2946837500,454.8517025000,45.1943749000,78.7695242500,46.3000000000,31.9562327500,0.5928466250
2.3945721500,0.3010909125,306.4689950000,0.3600174300,5.7979119500,414.1838200000,26.9776902500,33.0100000000,124.2934125000,1662.0743000000,26.0355250000,331.9776000000,210.8571428571,540.6438275000,88.8723022500,0.0572870013,56.2800000000,138.4100075000,469.7427500000,423.1376575000,105.2526800000,2357.9860225000,423.1529100000,63.2779925000,451.0563850000,51.4017321500,77.9704732500,46.3000000000,40.7107647500,1.2451642900
2.5796821750,0.2964704625,302.6678925000,0.3601335525,5.8043615000,419.5142250000,25.9647905000,33.0100000000,125.0696775000,1413.5987500000,28.8718932500,359.3721200000,210.8571428571,543.0864300000,88.9935320000,0.0584459015,56.2800000000,136.6143150000,464.6229425000,426.2920675000,114.9575850000,1629.3719375000,426.8341275000,61.2554825000,458.0182225000,35.0396776750,77.5387362500,46.3000000000,34.3844050000,0.5764362350
2.5865392000,0.2974502025,315.8569950000,0.3600458125,5.7855978750,417.8934250000,24.4558977500,32.7000000000,124.7980400000,1413.3427250000,25.8879585000,362.7316825000,245.5714285714,557.7456225000,88.6394637500,0.0584343945,55.8100000000,138.1603100000,464.0075575000,421.3970925000,120.3046100000,1767.5059575000,421.9538550000,60.6516747500,449.4210800000,36.3502887000,76.7479537500,47.3300000000,40.1148110000,0.5823144075
2.4967661500,0.2987123175,310.4510175000,0.3601391250,5.8006903750,419.3202850000,26.2412172500,32.7000000000,123.9438425000,1247.7767750000,20.6324577500,361.1744025000,245.5714285714,528.4397750000,89.3173967500,0.0574161003,55.8100000000,136.1043500000,468.7861775000,423.4455150000,111.8157225000,1958.0771050000,423.8903050000,58.0430790000,465.5711625000,44.2285214350,73.9450822500,47.3300000000,41.8252492500,0.5737567950
2.4538150750,0.3087117300,304.4856575000,0.3600135275,5.3068379000,421.3415550000,27.0136220000,32.7000000000,123.3363325000,1460.7772500000,28.5247137500,358.2456950000,245.5714285714,532.7737750000,89.1300452500,0.0487207792,55.8100000000,139.6039700000,459.4769350000,426.0065675000,110.8681475000,4144.7494250000,426.3225175000,54.3693572500,455.8191750000,38.9738870975,72.1626180000,47.3300000000,32.0094312500,0.5784572550
2.6159161250,0.2997258325,308.2471050000,0.3600361775,5.7654847750,409.2592075000,25.2391385000,34.6700000000,122.8251375000,1544.8192500000,28.8393807500,336.8117150000,245.0000000000,532.3097425000,89.4504882500,0.0566482147,58.0000000000,137.1923700000,464.4056025000,419.1071250000,123.5022075000,2827.7903000000,419.4648125000,56.9163555000,466.3066400000,42.4496419000,81.9466260000,45.6900000000,40.7451655000,0.5891194875
2.8409093250,0.2989538700,315.7005600000,0.3600640900,5.7971163000,415.2515925000,24.2745187500,34.6700000000,123.1097275000,1653.3190500000,30.5846402500,345.3953650000,245.0000000000,555.2909675000,89.6516630000,0.0545982805,58.0000000000,136.7991575000,459.0458100000,423.1396575000,129.0616200000,2275.9285750000,423.4662675000,57.4339612500,466.1796325000,41.3824204000,73.2601875000,45.6900000000,27.2931072500,0.5979087175
2.9167766000,0.2955496200,312.9243050000,0.3600759625,5.7966767500,416.9500650000,30.1064640000,34.6700000000,124.8271725000,1494.1765500000,32.2312927500,353.2640525000,245.0000000000,528.2166450000,90.1357140000,0.0586744248,58.0000000000,136.5434150000,423.1642175000,423.4215900000,112.0531850000,2165.5606475000,423.7951850000,64.4802937500,458.0796525000,43.7791810250,78.0938810000,45.6900000000,37.0982257500,0.5923457975
2.7526182500,0.2987376425,300.0259425000,0.3597433225,5.8042724750,413.8379175000,27.5419170000,33.9000000000,122.4828050000,1490.4652250000,29.9445772500,334.5985200000,254.7142857143,542.9073725000,90.1488750000,0.0536404673,60.7300000000,136.5258025000,451.5157725000,425.5747425000,122.4328300000,2334.7878250000,425.9074775000,60.2904765000,461.6698625000,41.8447067250,77.3261132500,43.2400000000,41.6379245000,0.5909458750
2.9191798500,0.2998188725,315.0656200000,0.3600504525,5.8058602500,414.7248150000,29.5378942500,33.9000000000,126.9080650000,1557.4366250000,29.6233475000,351.7454200000,254.7142857143,547.3758375000,90.4780242500,0.0610812113,60.7300000000,138.9610100000,441.6328675000,423.3635250000,131.9427650000,2162.7883000000,423.8131000000,60.2013695000,467.9122700000,43.3435376500,75.7908930000,43.2400000000,36.0183092500,0.6181479475
2.8564586500,0.3005682950,294.2666475000,0.3600691050,5.7801775750,417.3739825000,28.1681535000,33.9000000000,124.3585975000,1542.4181750000,27.9858337500,333.9131625000,254.7142857143,546.0194225000,90.8765665000,0.0581057377,60.7300000000,138.7024200000,457.1038175000,429.7947100000,125.9179700000,2690.8280750000,430.0263725000,57.4557295000,468.3564225000,39.9764908500,75.5644907500,43.2400000000,35.8268475000,0.5863564325
3.1994073250,0.3002359375,311.2515300000,0.3600003725,5.7895632000,418.4862100000,28.6689772500,33.9000000000,123.5964250000,1506.3530250000,29.5509507500,355.5859275000,254.7142857143,551.4887725000,92.5465915000,0.0609739965,60.7300000000,137.3028475000,435.4009325000,423.5194325000,126.0010075000,1797.2681750000,423.9520550000,56.1529562500,481.0063225000,34.9587026000,72.1157015000,43.2400000000,27.6261487500,0.5843540425
3.4898164000,0.2994988525,326.3179200000,0.3600163225,5.7993929000,416.1743300000,28.2073557500,33.9000000000,124.0439025000,1538.5562500000,28.0466347500,350.9017300000,254.7142857143,549.4419575000,90.0348505000,0.0626681850,60.7300000000,137.7960100000,224.3030175000,422.1252625000,132.7648775000,1644.6598475000,422.6835150000,57.0121687500,472.9047000000,38.2453677250,77.1232617500,43.2400000000,41.6461997500,0.7929791600
3.4716528250,0.3011318225,299.4391075000,0.3600710450,5.7678050500,419.8130175000,27.1397910000,33.9000000000,123.9698125000,1530.0583250000,29.3557905000,357.4379500000,254.7142857143,547.2628975000,89.9760005000,0.0592972570,60.7300000000,136.9087725000,221.3096250000,425.9624125000,127.1692950000,2180.0429000000,426.4525325000,69.1492465000,488.9738175000,41.4334751650,70.3797640000,43.2400000000,35.0076522500,0.5815819350
2.9179748250,0.2987302200,297.8418800000,0.3599924775,5.7730083500,417.3693800000,30.0773327500,34.6500000000,124.8627900000,1647.4118000000,28.7481287500,345.2345325000,331.1428571429,550.4551700000,89.9221782500,0.0594627150,53.6200000000,138.1610300000,225.9644525000,427.1652800000,117.1126075000,2411.2885250000,427.6148075000,60.9958542500,480.2265675000,40.8274666200,74.8994380000,46.7600000000,34.5404437500,0.5799223675
2.7676281000,0.2985328275,288.2792475000,0.3888622150,5.7957910250,419.2925100000,25.6573962500,34.6500000000,125.5011050000,1626.9045750000,36.1232885000,352.9364175000,331.1428571429,499.1363825000,89.2079752500,0.0591374848,53.6200000000,138.4838100000,417.4544800000,426.5470500000,124.5420725000,1964.9284500000,426.9830375000,60.5189085000,457.8212000000,37.7623917000,78.9880602500,46.7600000000,45.2043182500,0.5922096050
3.0564751250,0.2999586725,297.8098325000,0.3901303825,5.8036846500,417.2480725000,35.5800210000,34.6500000000,123.7687000000,1379.3086000000,28.5756720000,337.4407450000,331.1428571429,506.2034750000,90.8342157500,0.0599505178,53.6200000000,136.5243150000,444.9539475000,426.5424600000,129.8873475000,2032.9503025000,426.8752375000,53.6495462500,490.2568925000,43.3424471250,79.4561052500,46.7600000000,43.7013685000,0.5754627950
3.1847789000,0.3024748225,295.0870100000,0.3705094825,5.8048699250,417.5737275000,24.7411150000,34.6500000000,123.7188350000,1237.2685250000,30.9751240000,347.4242675000,331.1428571429,536.8885625000,89.7807677500,0.0582140505,53.6200000000,139.9900550000,432.2501975000,423.6181050000,130.6487025000,1495.9926875000,423.9066625000,53.1139227500,471.9658650000,45.3210632000,69.0167595000,46.7600000000,33.2413130000,0.5839829800
2.8134171750,0.3010189375,295.9340525000,0.3784279725,5.7885904000,418.9514225000,25.9009510000,32.5200000000,123.7681750000,1829.0040250000,28.4838310000,343.3975800000,373.7142857143,536.3613700000,90.0386505000,0.0570024752,59.0900000000,138.2896325000,454.8282725000,425.8188550000,119.4331475000,1820.9607500000,426.1576425000,53.5557657500,477.7024175000,45.7112369400,76.4477670000,43.4200000000,34.1367737500,0.5853461375
2.8948373250,0.2974181200,291.9770475000,0.3839446600,5.7997481500,420.2031675000,27.4498892500,20.8900000000,123.4618525000,1788.6295750000,27.2877872500,349.6010025000,392.0000000000,536.6471450000,90.3784395000,0.0578078918,59.0900000000,136.9846525000,438.7909175000,425.4572475000,106.6800075000,1943.6911575000,425.8075600000,54.8644682500,473.8518450000,49.2435383000,71.6051045000,55.0500000000,38.8640930000,0.5858212875
